gene,condition,k562_logfc_r,k562_donor_corr_mean,n_degs_mash
CCDC25,Rest,0.392594247608182,,12.0
MBD3,Rest,0.3921321451028401,0.6597555119248978,192.0
GMPR2,Rest,0.3915712758875283,,40.0
ZMYND8,Rest,0.3914600937096096,0.8225636093077743,58.0
IPO9,Rest,0.3912573617285934,0.3369572993830566,69.0
TMA7,Rest,0.3909200105833754,,3.0
RAC1,Rest,0.3908903431980371,,6.0
CXXC1,Rest,0.3908889975911173,0.301886788624556,312.0
ERN1,Rest,0.3907635452175267,0.7437926507593797,167.0
PHF2,Rest,0.3907067408655885,,20.0
ECSIT,Rest,0.3906936960688053,,86.0
ARL6IP1,Rest,0.3904872716274331,,37.0
TMEM259,Rest,0.3904817339272313,0.380272285130787,6.0
NPC2,Rest,0.3903619224020954,0.4560672499213281,201.0
PKNOX1,Rest,0.3901933575963285,0.6902255779033549,199.0
RALGAPB,Rest,0.3901361887774214,0.42801147023296,63.0
TAF15,Rest,0.3899970272957548,,10.0
PRKCSH,Rest,0.3894917449167986,,34.0
ZNF142,Rest,0.3894120524834463,,120.0
CCDC107,Rest,0.3894087884996206,,27.0
ATP2A3,Rest,0.389313879594284,,21.0
THAP7,Rest,0.3885529221675637,,28.0
CD2BP2,Rest,0.3880693425191763,0.3841364466276064,29.0
SLC20A1,Rest,0.3878562774787848,,8.0
CEP44,Rest,0.3877355010606313,0.7141995264179518,15.0
SEL1L,Rest,0.3877056291060535,0.5130730182399154,398.0
RBM3,Rest,0.3875341130901518,,3.0
OARD1,Rest,0.3873605259849361,,16.0
ASH1L,Rest,0.387173967091927,,9.0
PSMB5,Rest,0.3868287717535675,,23.0
TRAF3,Rest,0.3852036344125598,0.6621721630779753,607.0
AKIRIN2,Rest,0.3850115321274792,,24.0
CMC2,Rest,0.3848479113455372,,11.0
TBC1D20,Rest,0.3847461635206087,,13.0
DCAF11,Rest,0.3846403994606195,,37.0
PFDN5,Rest,0.3840529987531248,0.1343859467795792,78.0
GPR137,Rest,0.3836991810276646,0.452513752028861,109.0
NSDHL,Rest,0.3836178215739503,,10.0
C11orf24,Rest,0.3834295588805973,,6.0
PGAM1,Rest,0.3833924604485952,,45.0
TADA1,Rest,0.382015937517131,0.6132944621976744,1483.0
CUL3,Rest,0.3819327041246408,0.5322258358476062,216.0
AKR7A2,Rest,0.381747074638295,,34.0
TSTD2,Rest,0.381630556759537,0.4030060902165069,165.0
INTS6,Rest,0.3811841354205951,0.006859740363305,84.0
NDUFS5,Rest,0.3810175362758096,,54.0
SSBP3,Rest,0.3807032787486155,,23.0
DNAJC5,Rest,0.3804953567878103,,7.0
ZNF202,Rest,0.3804430211765816,,43.0
NDUFA3,Rest,0.3803132432834131,,7.0
DIAPH1,Rest,0.3801635081836894,,16.0
GATA3,Rest,0.3800752430487241,0.678728518495347,406.0
LRP5,Rest,0.3799349304303997,,39.0
MAX,Rest,0.3798454620282656,0.0147547250531545,318.0
TRRAP,Rest,0.3796141657367846,0.4867006331903192,300.0
ZRSR2,Rest,0.3793890333991876,0.5321318597743285,119.0
PIGO,Rest,0.3793875517672725,,21.0
HTATSF1,Rest,0.3791404327718732,,22.0
ZFAT,Rest,0.3790524238931885,0.6366884282753804,71.0
NSD1,Rest,0.3790194158665581,0.5645237806436252,701.0
PPIL3,Rest,0.3785834393165423,,7.0
EIF2AK4,Rest,0.3782557240264854,,51.0
HK2,Rest,0.3780188675775019,,36.0
NXT1,Rest,0.3775989622626876,,24.0
NKTR,Rest,0.377305033812226,0.441637518423115,64.0
SMAP2,Rest,0.3769104227608272,,38.0
GPS2,Rest,0.3758556911341676,0.4377057269103618,178.0
RREB1,Rest,0.3752093432276384,0.907113085086408,60.0
UXS1,Rest,0.3749074653306384,0.3980838796569204,54.0
ZNF593,Rest,0.3744571846198642,,14.0
SPTAN1,Rest,0.3743693756469317,,21.0
STAT3,Rest,0.3743570907440673,0.6762957694340828,332.0
PGP,Rest,0.3741022958597084,,46.0
PHYKPL,Rest,0.3740970301320834,,24.0
USP38,Rest,0.3735655794029202,,8.0
ADAT2,Rest,0.3734716255550215,0.3123694998674601,189.0
RWDD4,Rest,0.3733053985915213,,6.0
PRDX5,Rest,0.3731310449692989,,14.0
TMEM237,Rest,0.3729383682690705,,15.0
INPP5A,Rest,0.3726879888757047,,10.0
FLAD1,Rest,0.3725786951522892,0.302742720187684,78.0
EIF4G2,Rest,0.3720173388321839,0.4361956284881785,768.0
ASXL1,Rest,0.3719769218909492,0.7758646480841308,108.0
MAP1A,Rest,0.3715878971026043,,15.0
TIMP1,Rest,0.3715382209612693,,21.0
CNOT4,Rest,0.3713393431771743,0.3674718321866593,246.0
CPEB4,Rest,0.3713391089567774,,31.0
NONO,Rest,0.370709249447933,,58.0
AAK1,Rest,0.3701028252387169,,17.0
DOHH,Rest,0.3699584930761301,0.4842269776598657,393.0
MTCH2,Rest,0.369824046683174,,29.0
AHR,Rest,0.3697381263562168,0.674344039341895,722.0
EHD4,Rest,0.368947606853143,,5.0
RBM5,Rest,0.3688939612360287,,161.0
ITM2C,Rest,0.3686562441088831,,4.0
TRIM35,Rest,0.3681823688064174,,4.0
DNAAF2,Rest,0.3671462436564704,0.3606966075943635,60.0
NDUFB4,Rest,0.3670714589253551,,54.0
RNF8,Rest,0.3670257882573461,0.5899473827512147,105.0
STK35,Rest,0.366979934030934,0.6601778666197857,112.0
WNK1,Rest,0.3656252029101395,0.3373293649952233,205.0
TET2,Rest,0.3649336847335241,0.7976963718945972,91.0
HIP1R,Rest,0.364891115784991,0.1045862694128056,97.0
TXNL1,Rest,0.3644738183642296,0.2531019868673228,142.0
ERMP1,Rest,0.363819989011851,,11.0
PITPNA,Rest,0.3637029760350999,,4.0
CDADC1,Rest,0.3636375703018156,0.315165783608822,62.0
COX6A1,Rest,0.363482729252453,,11.0
CDC25A,Rest,0.3633826284960347,,54.0
INIP,Rest,0.3626433464715644,0.4160482632052049,85.0
BRD2,Rest,0.3626077050910679,,30.0
MTCH1,Rest,0.3625858708836212,,23.0
RNF145,Rest,0.3619532856333594,,26.0
HNRNPR,Rest,0.3618135760415619,,68.0
JRK,Rest,0.3617999994331212,,18.0
FANCD2,Rest,0.3617356249777064,0.4640944111746272,48.0
SPTSSA,Rest,0.3616107863225922,,46.0
GLUL,Rest,0.3614879400206424,,19.0
EIF2AK1,Rest,0.3614780583187667,,18.0
GLYR1,Rest,0.3614586762104867,,37.0
HPF1,Rest,0.3608212949887301,,21.0
COX17,Rest,0.3607110158495269,,59.0
FDFT1,Rest,0.3606214312480688,,17.0
THUMPD2,Rest,0.3603181688896283,,22.0
ACTR3,Rest,0.3602527588335219,0.5390519444748849,31.0
ACAA1,Rest,0.3598768356209649,,5.0
CDK2AP1,Rest,0.3595910488011961,,9.0
DPM2,Rest,0.3589265360074076,,30.0
SUPV3L1,Rest,0.3585989921887782,,19.0
PHF8,Rest,0.3585581381754121,,77.0
NCK2,Rest,0.3584621237646893,,4.0
YIF1A,Rest,0.3579813474616664,,11.0
WSB1,Rest,0.3577751532242754,,16.0
H2AFZ,Rest,0.3574046429744887,0.5302666917201532,173.0
NDUFA4,Rest,0.3572870199627228,,11.0
DNAJC16,Rest,0.357232507083562,,23.0
ARMC8,Rest,0.3571753181521466,-0.0501471168313125,52.0
PPCDC,Rest,0.3570169565419913,0.1053786133716347,302.0
CYB5RL,Rest,0.3567546337011864,,33.0
SLC35E1,Rest,0.3566941796920144,,12.0
MAD2L1BP,Rest,0.3566258124507903,,10.0
UBAC1,Rest,0.3562262156681537,,55.0
NANP,Rest,0.3559469304567779,,36.0
PRKCQ,Rest,0.3557382836764494,,9.0
CUL5,Rest,0.3555440852061517,,22.0
CDC34,Rest,0.354808693296303,0.814603577394208,12.0
FAF1,Rest,0.3547803525177461,,15.0
USO1,Rest,0.3547702175737529,0.2446336743670526,296.0
QDPR,Rest,0.3547093423394228,,7.0
ZBTB1,Rest,0.3546069105092663,0.5974443390486252,99.0
CKAP2,Rest,0.3540892457425978,0.3499691468512436,17.0
ZNF76,Rest,0.3540686634184841,,56.0
HSD17B10,Rest,0.3539502173176983,0.4413049295125921,155.0
ZDHHC16,Rest,0.3539035095354159,,7.0
PACS2,Rest,0.3535239051907439,,43.0
ESRRA,Rest,0.3534924652440017,,33.0
WARS,Rest,0.3532529328201487,,44.0
WRAP53,Rest,0.3532074617404988,0.6902183609324583,251.0
FIBP,Rest,0.3528435002336398,,45.0
MORF4L2,Rest,0.3527543175741536,,14.0
PRCP,Rest,0.3523844075995833,0.7755515548180348,24.0
PAXIP1,Rest,0.3517365133881631,0.7838067241061139,393.0
ZNF281,Rest,0.351620774956773,,6.0
COQ5,Rest,0.35150293071701,,14.0
CEP76,Rest,0.3512799251053484,,5.0
UQCRC2,Rest,0.3511911597335078,,29.0
DIS3L,Rest,0.3511774563091093,,39.0
SLC38A9,Rest,0.3510939268604781,,6.0
TRIP12,Rest,0.3506003483204543,0.6984840088170898,698.0
ZNF652,Rest,0.3505862303354522,,32.0
FASTKD5,Rest,0.3505286258906442,,60.0
GANAB,Rest,0.3505273717379845,0.2702173815228781,113.0
PPM1G,Rest,0.3503454008574133,,26.0
AMZ2,Rest,0.3503106137092553,,5.0
RMND5A,Rest,0.3500957654254522,0.6466252805573233,150.0
ELOVL1,Rest,0.3497253347816138,,9.0
SLC25A51,Rest,0.3493924988832959,0.4453213763412189,111.0
PLEKHF2,Rest,0.3492412545264158,,26.0
TMEM127,Rest,0.3489761393827061,,22.0
IL6ST,Rest,0.3489543366780921,,10.0
PRKAB1,Rest,0.3488173106260827,,4.0
TRIM44,Rest,0.3487543080970866,,8.0
RAC2,Rest,0.348594791444099,0.6290009669100062,47.0
SND1,Rest,0.3484510014974351,,69.0
ECHS1,Rest,0.3483124717568697,0.3219232460432432,196.0
E2F3,Rest,0.3482197352349077,,57.0
E2F4,Rest,0.3481520427420604,,10.0
TLK1,Rest,0.3478810444248158,,10.0
ELP3,Rest,0.3477450512034601,0.6260857124606896,331.0
STK38L,Rest,0.3475614943506259,,6.0
ATP5PD,Rest,0.3473152862298093,0.2928993161920415,18.0
REXO1,Rest,0.3471757172008659,-0.1010456946481144,59.0
SMARCA4,Rest,0.3471745625385476,0.2705450491325408,72.0
RAB5C,Rest,0.3471511284993411,,10.0
AIFM1,Rest,0.3468165996972612,-0.2930945158942432,58.0
MAPKAP1,Rest,0.3462806789277594,0.4707994697534146,69.0
NDUFB10,Rest,0.346230657259106,0.4575653091874712,22.0
FARS2,Rest,0.3461713033987047,,31.0
EHBP1,Rest,0.3460415871267955,,19.0
CCNB1IP1,Rest,0.345870293683382,,4.0
TERF1,Rest,0.3457725384390063,,13.0
SNAP23,Rest,0.3452042261104867,0.5606099820304233,54.0
KSR1,Rest,0.3450772860139259,,12.0
BLCAP,Rest,0.3449800497212343,,3.0
PCGF1,Rest,0.3446781031869075,0.7543683744929467,443.0
SMCHD1,Rest,0.3441386471731148,,8.0
CYCS,Rest,0.3440611347311655,,24.0
TDRKH,Rest,0.3438793041492779,,14.0
PRELID1,Rest,0.3436533730804755,0.2030083009432488,42.0
DRAP1,Rest,0.3435402534750212,-0.0390158200681983,140.0
XPR1,Rest,0.3430181028933717,0.5199093508559676,222.0
TFB1M,Rest,0.3425450102809571,,35.0
HNRNPM,Rest,0.3422399137558871,,37.0
KDM3B,Rest,0.3420504942498682,0.7973206288158696,51.0
NDUFS3,Rest,0.3419235676532204,,17.0
WAS,Rest,0.3414766491422701,0.1694064342748296,97.0
RFNG,Rest,0.3414334685162865,,12.0
TRMT61A,Rest,0.3412513819554709,0.4792426659571064,90.0
RELA,Rest,0.3412503463543723,,25.0
RRBP1,Rest,0.340899236873162,,11.0
ZBTB32,Rest,0.3402334394547654,,16.0
UBE2M,Rest,0.3399490751254868,,11.0
ACSL3,Rest,0.3398702539182135,,35.0
C2CD2L,Rest,0.3398392066574756,,76.0
ZNF600,Rest,0.3396500748504203,,41.0
ZEB1,Rest,0.3395718202393031,0.8350522344843924,190.0
ZMYM2,Rest,0.3393157911633683,0.0999496649864374,335.0
TNPO2,Rest,0.3392072754936209,,27.0
DAP,Rest,0.339077354713175,,45.0
CHKB,Rest,0.3384088272347869,,35.0
PRUNE1,Rest,0.3381031351774783,0.7728620320377164,105.0
POLK,Rest,0.3380346862306692,,17.0
PINK1,Rest,0.3379795091021339,,4.0
UGCG,Rest,0.3377146742816475,,28.0
MGA,Rest,0.337693172327502,0.4206226951344904,72.0
MEPCE,Rest,0.3373007004044875,,14.0
RALY,Rest,0.3372927032909741,,6.0
ZBTB26,Rest,0.3371909687830143,,7.0
UCP2,Rest,0.3369351082883965,,5.0
KHSRP,Rest,0.336633227586283,,17.0
FBXL4,Rest,0.3363289870781561,,5.0
L3MBTL3,Rest,0.3361135648791001,0.8312615445035915,63.0
ORAI1,Rest,0.3355227355115608,,41.0
COMMD6,Rest,0.3353495202935826,,8.0
RELT,Rest,0.3352881792811457,,58.0
FAM162A,Rest,0.3348586776176378,,14.0
KAT6A,Rest,0.3348281567579838,0.3880208838795891,178.0
CAMSAP1,Rest,0.3346674756269654,0.5157612147020714,137.0
PLBD2,Rest,0.3341912439646936,,10.0
SENP7,Rest,0.3340758234941683,,6.0
RPRD1B,Rest,0.3339152904060241,0.216909109711139,145.0
SPRYD3,Rest,0.3338372541802382,,4.0
SELPLG,Rest,0.3338250067169533,,15.0
RAP1A,Rest,0.3338031370265016,,15.0
NDUFS1,Rest,0.3337629898135998,,24.0
ARL8B,Rest,0.3335284336749746,,46.0
PPP1R15B,Rest,0.3335038670161164,0.3778466220187038,48.0
GID8,Rest,0.3334176712684232,0.4164908674280737,172.0
UQCR11,Rest,0.3333599800938353,,3.0
ZNF200,Rest,0.3332796136985719,,23.0
CAPZA1,Rest,0.3331458638602073,,20.0
VPS41,Rest,0.3331335131518566,0.0342200072250264,86.0
MALSU1,Rest,0.3325701493235572,,15.0
G3BP2,Rest,0.332481408133245,,47.0
FBXL12,Rest,0.3322403942786568,,9.0
ADNP,Rest,0.3321615816832612,,85.0
NUSAP1,Rest,0.3321307390979618,,18.0
ZNF444,Rest,0.3320339977924961,,36.0
RCHY1,Rest,0.3320295153810719,,23.0
ITPA,Rest,0.3320167660831034,0.5487690125981065,23.0
CCNC,Rest,0.3314358714124277,0.4181245999832098,1124.0
STRIP1,Rest,0.331427164316323,,6.0
CCNQ,Rest,0.3311333741448141,0.3555920302046315,275.0
USP24,Rest,0.3311057254913111,,24.0
DVL3,Rest,0.3307182286287296,,33.0
DNAJB11,Rest,0.3306267794434718,0.458464566548616,141.0
MAN1A1,Rest,0.3304782659612441,,29.0
ZNF655,Rest,0.3304117544398158,,60.0
DYNLT1,Rest,0.3302405206484762,,5.0
TFEB,Rest,0.3299726319568049,,8.0
TMEM106C,Rest,0.3299506879050007,,4.0
ASCC2,Rest,0.3298250491624259,,24.0
MLXIP,Rest,0.3297762373942502,,10.0
NRAS,Rest,0.3292112440084632,-0.2996743119403256,281.0
LRBA,Rest,0.3289988765063081,,131.0
IQGAP2,Rest,0.3288622116295003,,6.0
ANP32E,Rest,0.3288252266828824,,14.0
LRRC8A,Rest,0.3286943958665771,,90.0
MAEA,Rest,0.328521935676621,0.4727164076542438,305.0
CNOT8,Rest,0.3284620026089056,,10.0
NR1H2,Rest,0.3281769349989504,,15.0
NDUFS7,Rest,0.3281619877508148,,22.0
CCDC9,Rest,0.3280806030662734,,22.0
GSS,Rest,0.3280248907878562,0.3864275499713049,59.0
MTHFD2,Rest,0.3278222742151517,,14.0
ATF6B,Rest,0.3278213591433285,,11.0
KRAS,Rest,0.3273965052882408,,6.0
ARL2BP,Rest,0.3273916901366139,,6.0
VPS26C,Rest,0.3270009117066063,,25.0
FKBP5,Rest,0.3269982134737795,,41.0
RAD23A,Rest,0.326617207627231,0.274688234547838,88.0
DECR1,Rest,0.3264949005426637,,39.0
HS6ST1,Rest,0.3263324471402893,,12.0
GTSE1,Rest,0.3262263169272795,,17.0
UBR7,Rest,0.3260698787440903,,8.0
DOLK,Rest,0.3260192210126223,,19.0
CCNF,Rest,0.3259103765983473,0.6868543977042952,127.0
CHMP4A,Rest,0.325875693888462,-0.1977954988446002,70.0
LIN7C,Rest,0.3258273381499598,,34.0
CYREN,Rest,0.3257681190547815,,17.0
DEPDC1,Rest,0.3257279715280294,,16.0
REL,Rest,0.3256994079133348,,16.0
KLHL36,Rest,0.3256570329918506,,13.0
TAZ,Rest,0.3255051457617691,,22.0
ZBTB45,Rest,0.3253738586715087,,5.0
FAR1,Rest,0.3253697212316307,,6.0
NDFIP1,Rest,0.3253247004984039,,5.0
ASAH1,Rest,0.3250371530651592,,5.0
PAGR1,Rest,0.3249279353943275,0.7451347133165648,197.0
USP28,Rest,0.3249204431740303,-0.0143941132597911,104.0
KDM1A,Rest,0.3249076700424357,0.7186046460212284,852.0
ZNF12,Rest,0.3249014341319853,0.6776510551123717,42.0
PTRH1,Rest,0.324664213371505,,4.0
OXCT1,Rest,0.3244744414031835,,10.0
PPP1CB,Rest,0.3244284934922303,,17.0
PRXL2A,Rest,0.3243479930998219,,5.0
TMEM209,Rest,0.3243402927395418,,10.0
SCAND1,Rest,0.3242541621502091,,7.0
NUDT2,Rest,0.3238116320095892,,12.0
DNTTIP1,Rest,0.3235831436339673,0.6749773867996316,442.0
RING1,Rest,0.3233340331693454,,27.0
TMEM106B,Rest,0.3233109102042906,,9.0
ANP32B,Rest,0.3232664897551306,0.585863524452837,110.0
DCAF15,Rest,0.3231954582680918,,5.0
MEN1,Rest,0.323122584451013,0.4850605864359671,364.0
SETDB1,Rest,0.3229642111536869,0.7865887849061134,694.0
CALM1,Rest,0.3226122061724196,,8.0
NDUFV1,Rest,0.3225901938900699,,38.0
STAM2,Rest,0.322543566408263,,8.0
BCOR,Rest,0.3223415461026948,,96.0
HIST1H1D,Rest,0.3220953322962199,,3.0
FBXO21,Rest,0.3215961121639407,,32.0
SPG11,Rest,0.3212697836305572,,12.0
CDCA3,Rest,0.3212493323841389,0.2648485689381217,66.0
IGF2R,Rest,0.3211829780467903,,17.0
USP10,Rest,0.3211192316982385,0.6554599946015197,61.0
ETNK1,Rest,0.3209749277120198,0.6383624723210645,79.0
CISD3,Rest,0.320648019943642,,3.0
FGFR1OP2,Rest,0.3203843674492603,0.3110826209142155,192.0
MIER2,Rest,0.3203419302488267,,17.0
PEPD,Rest,0.3203304294575526,,14.0
KLHL24,Rest,0.3200628510732294,,33.0
ELP2,Rest,0.3198630843985733,0.5734030094179362,321.0
SLC35C2,Rest,0.319737443318538,0.5882658051407127,20.0
TRA2A,Rest,0.3195855057789424,,4.0
GLTP,Rest,0.3195476623861303,,10.0
MTDH,Rest,0.3190885141726675,,8.0
SLC3A2,Rest,0.3190684354067907,,51.0
NT5C,Rest,0.3188548839141992,,18.0
PLEKHA8,Rest,0.3187715278786766,,25.0
DPM3,Rest,0.3185366832342933,,19.0
MT2A,Rest,0.3180504674098204,,7.0
CALCOCO2,Rest,0.3178726979582207,,176.0
BTAF1,Rest,0.3178306598458387,0.618210283652474,514.0
COX7A2L,Rest,0.3176795292387825,,4.0
PCOLCE,Rest,0.3176088412058415,,14.0
PDCD5,Rest,0.3173507521903653,,93.0
PACS1,Rest,0.3171410581939154,,5.0
PCNX4,Rest,0.3171088999425003,0.5096545710582329,26.0
FAM76A,Rest,0.3170920172206847,,21.0
CORO7,Rest,0.3170721977461256,,45.0
TFCP2,Rest,0.3165315873063625,,6.0
EEF2K,Rest,0.3161235543743544,,9.0
RABGEF1,Rest,0.3161058382767674,0.6826245354829906,19.0
PRKCI,Rest,0.3158248264386198,,4.0
USP47,Rest,0.3157338983577056,,7.0
METAP2,Rest,0.3155879740941123,0.3234210268026553,259.0
BAG3,Rest,0.3154027826835904,,6.0
ABHD6,Rest,0.3152924532927522,,11.0
VTA1,Rest,0.3149248134838572,,5.0
ZNF687,Rest,0.3142416126981536,,50.0
PLAA,Rest,0.3142377685410234,,11.0
TM9SF3,Rest,0.3141430414597264,0.8262048570511428,36.0
CRY1,Rest,0.3136316795587631,0.1177080040070624,62.0
DUS1L,Rest,0.3136069539613963,,6.0
NMRAL1,Rest,0.3135642481420848,0.4483452412790745,22.0
KLHDC4,Rest,0.3132328177903152,,4.0
METTL15,Rest,0.313019732374944,,23.0
POLE4,Rest,0.3127945381207766,,36.0
TCIRG1,Rest,0.3124106789576956,,3.0
DNPEP,Rest,0.3124090249055073,,33.0
NDUFB6,Rest,0.3121398127127078,,28.0
MYB,Rest,0.3120130874804034,0.5494420148174585,540.0
RDH13,Rest,0.3119923460802969,0.3211773832625971,42.0
RNF157,Rest,0.3119682338607543,,13.0
LSM14B,Rest,0.3116898609256204,,18.0
NDUFA9,Rest,0.3114028427714796,,41.0
ARIH2,Rest,0.3113434126749663,,77.0
MYL12A,Rest,0.3112761075611941,,12.0
TOR1B,Rest,0.3111986096506552,,25.0
PDP2,Rest,0.3111069370374275,,19.0
HPCAL1,Rest,0.3110679156562213,,5.0
ISOC2,Rest,0.3110484313244153,,12.0
GGA3,Rest,0.3110316450946725,0.441830893262545,139.0
CAB39,Rest,0.3108755625428343,,47.0
SRSF5,Rest,0.3108282700500812,,61.0
CRBN,Rest,0.3107530039402304,,20.0
SRI,Rest,0.3106115721833193,,19.0
KIF1B,Rest,0.3100938796461577,,4.0
PCBP4,Rest,0.310076702748029,0.3411412336002334,44.0
SMS,Rest,0.3098660126364764,-0.0302387438173505,58.0
NABP1,Rest,0.3096883267007547,0.2261091998398354,154.0
ZNF317,Rest,0.3094181591009277,,29.0
MINDY3,Rest,0.3091422767860318,,3.0
RARA,Rest,0.3090528860978399,,24.0
TAX1BP3,Rest,0.3089663062968236,,6.0
NHLRC2,Rest,0.3083472316791546,,16.0
KTI12,Rest,0.308216596192264,0.4755410732154333,443.0
ATG3,Rest,0.3081437995969366,,24.0
CYBC1,Rest,0.3081305939749458,,8.0
HADHA,Rest,0.3076299867119372,,6.0
MICU2,Rest,0.3074954669656283,,6.0
TRAPPC3,Rest,0.3070666902546395,-0.0642500812866312,19.0
TMTC4,Rest,0.3069294430399872,,3.0
HIPK2,Rest,0.3068106602671464,,3.0
ZNF330,Rest,0.306803169110536,,34.0
EGLN1,Rest,0.3065491818521406,,26.0
TBC1D5,Rest,0.3065155386560637,,26.0
R3HCC1,Rest,0.3064185864396386,,22.0
STAG2,Rest,0.3060906402643319,0.3786985378270431,143.0
ARPC3,Rest,0.3060519751247681,0.3661712448478969,96.0
NADK,Rest,0.3059994570861945,,8.0
ZC3H15,Rest,0.3058459486186712,,34.0
SAAL1,Rest,0.305771436559148,0.1888128446972838,25.0
CDIPT,Rest,0.3056535970605752,,58.0
HOXB2,Rest,0.3053975204372287,0.5040108881663343,237.0
UPF3A,Rest,0.3052229091791906,,12.0
GNA13,Rest,0.3047713544907484,0.3568355656045063,85.0
SERGEF,Rest,0.3046188323967853,,40.0
NUCB2,Rest,0.3045915607589271,,11.0
METTL23,Rest,0.3045660171931785,0.8123117948839994,125.0
RAVER1,Rest,0.3044198029175082,,148.0
GTPBP2,Rest,0.3043484149218628,,7.0
ANKRD17,Rest,0.3042861664478808,,13.0
DENND4C,Rest,0.3042300901999744,,22.0
ERGIC3,Rest,0.304178888556453,-0.2804573169578825,99.0
TRMT1,Rest,0.3040488290568191,,4.0
M6PR,Rest,0.3039231115652381,,4.0
HDAC2,Rest,0.3036444567879263,,14.0
QSER1,Rest,0.3034290889200975,,5.0
GSKIP,Rest,0.3034161295392346,,20.0
AGPAT1,Rest,0.3030689938464833,0.0901625407649083,17.0
ABRAXAS1,Rest,0.3029948638014469,,6.0
CPNE3,Rest,0.3029456319962049,,9.0
METTL5,Rest,0.3024219907492833,,17.0
POLQ,Rest,0.3023601429596838,,4.0
HSD17B8,Rest,0.3022818783186625,,51.0
CCND2,Rest,0.3017405983428646,0.6724306262244473,554.0
S100A11,Rest,0.3006250634508192,,24.0
ZZEF1,Rest,0.300428974844611,,30.0
PRMT3,Rest,0.3001447985160783,,24.0
SLC30A5,Rest,0.2997748420528166,,3.0
RNF111,Rest,0.2995945845149417,0.420025057082704,27.0
USP15,Rest,0.2995588811256912,,43.0
UBXN4,Rest,0.2994241879840228,,5.0
ZNF280D,Rest,0.29933897203111,-0.0454866549705493,173.0
ACER3,Rest,0.2993157983791596,,4.0
LMNB1,Rest,0.2992452894336674,,23.0
SLC16A1,Rest,0.2986285988636874,,18.0
MID1IP1,Rest,0.2982324927945712,,11.0
ETFB,Rest,0.2982143122799624,,15.0
SIRT6,Rest,0.2977676624627015,,52.0
COX8A,Rest,0.2977596197797126,,4.0
SLC27A5,Rest,0.2976593944383481,,8.0
GADD45GIP1,Rest,0.2976089928371329,,58.0
ZBTB41,Rest,0.2972568116297778,,7.0
GRK2,Rest,0.2970555782443617,,6.0
TMEM50B,Rest,0.2970350009767508,,11.0
ERP44,Rest,0.2970198426567725,,11.0
COX7C,Rest,0.2969851992955156,,31.0
MTO1,Rest,0.296934359489239,,15.0
CLN3,Rest,0.2965972635783846,,12.0
TARBP2,Rest,0.2964319210888976,0.5150453584944404,142.0
STXBP2,Rest,0.2962713024227371,,5.0
ORAI2,Rest,0.2962082859670709,,25.0
TMEM170A,Rest,0.2960295076408469,,6.0
C16orf87,Rest,0.2958029294355878,0.0616800715780893,111.0
CUL4A,Rest,0.2952970967841652,,37.0
NUCKS1,Rest,0.2951961617767694,,17.0
MLEC,Rest,0.2951634372362537,,28.0
ACYP1,Rest,0.295142771427851,,5.0
SLC9A3R1,Rest,0.2950044109047495,,7.0
TMED3,Rest,0.2949366862428319,,36.0
ACADVL,Rest,0.2947556864237868,,11.0
GLRX3,Rest,0.2945643172717775,,13.0
RYK,Rest,0.2940761774711362,,24.0
CLU,Rest,0.2940296526466445,,6.0
FAM219B,Rest,0.2939803625734805,,30.0
VEGFB,Rest,0.2937832683458105,,5.0
TLN1,Rest,0.2937164376996958,0.5106974088854499,65.0
CCDC124,Rest,0.2936291445765532,,29.0
UNC13D,Rest,0.2933693374283124,,3.0
PLCG1,Rest,0.2932906544556612,,594.0
ABHD12,Rest,0.2932566676147603,0.2677715910186439,35.0
PIGN,Rest,0.2931777196019487,-0.1398227672519068,37.0
UBC,Rest,0.2928354931302154,0.6375399122476746,199.0
HMOX2,Rest,0.2926618079979471,,7.0
LTN1,Rest,0.2922334220003692,,13.0
TGIF1,Rest,0.29215995463572,,18.0
GRB2,Rest,0.2919882082228059,,4.0
SIMC1,Rest,0.2913965177370167,0.5510741507044306,49.0
PDHX,Rest,0.2913795519405875,,4.0
ARMCX6,Rest,0.291373486328922,,24.0
DIS3L2,Rest,0.2913345175308326,0.1159273444832356,185.0
IMMP2L,Rest,0.2913006839178815,0.0990857876192136,107.0
MFSD11,Rest,0.291252531487469,,32.0
NPC1,Rest,0.2910490999423615,0.1016149188340824,9.0
TPM4,Rest,0.2906460675106247,,10.0
LAMP1,Rest,0.290619094461459,-0.1024185294040895,91.0
R3HDM1,Rest,0.2906155714046173,,55.0
MON1A,Rest,0.2904275152636041,,32.0
ACTR2,Rest,0.2903809375195956,0.599137633564233,75.0
IPO8,Rest,0.2903154597745617,,12.0
U2AF1L4,Rest,0.2899986521125111,,8.0
IRF1,Rest,0.2898584399329936,0.705711285223651,120.0
HMGB2,Rest,0.2898549701841549,,38.0
ASPM,Rest,0.2897356349908996,,18.0
ALDH18A1,Rest,0.2895571702307622,0.5751742494104389,88.0
ATN1,Rest,0.2894973616524753,,14.0
USP20,Rest,0.289392187739563,,3.0
