gene,condition,aging_coef_rank,is_known_aging_reg
BEND3,Stim8hr,0.5900411830774991,False
BEX3,Rest,0.6932958651144119,False
BEX3,Stim48hr,0.5415176797775129,False
BEX3,Stim8hr,0.4751029576937476,False
BHLHE40,Rest,0.971898835808912,False
BHLHE40,Stim48hr,0.9471593166468018,False
BHLHE40,Stim8hr,0.9917633845001872,False
BICD1,Stim48hr,0.0492649980135081,False
BICDL1,Stim48hr,0.2808899483512118,False
BICRA,Stim48hr,0.301549463647199,False
BICRA,Stim8hr,0.0831149382253837,False
BIK,Rest,0.7230028101164191,False
BIK,Stim48hr,0.8188319427890346,False
BIK,Stim8hr,0.4421564956944964,False
BIRC6,Rest,0.7049377759935769,False
BLOC1S2,Rest,0.5303091128061019,False
BLOC1S2,Stim48hr,0.5927691696464045,False
BLOC1S2,Stim8hr,0.5791838262822913,False
BLOC1S4,Stim8hr,0.4968176712841632,False
BLVRA,Stim48hr,0.4775526420341676,False
BLZF1,Rest,0.3765556001605781,False
BLZF1,Stim48hr,0.378228049264998,False
BMI1,Rest,0.2215977519068647,False
BMI1,Stim48hr,0.257052046086611,False
BMI1,Stim8hr,0.5020591538749531,False
BMP8A,Rest,0.4869530309112806,False
BMP8A,Stim48hr,0.422725466825586,False
BMP8A,Stim8hr,0.4829651815799326,False
BNIP2,Rest,0.546366920915295,False
BNIP3,Rest,0.7430750702529105,False
BOD1L1,Stim48hr,0.8061183949145808,False
BORCS8,Rest,0.7591328783621035,False
BORCS8,Stim48hr,0.6090584028605482,False
BORCS8-MEF2B,Rest,0.0405459654757125,False
BORCS8-MEF2B,Stim48hr,0.0512514898688915,False
BORCS8-MEF2B,Stim8hr,0.0202171471359041,False
BPGM,Rest,0.0682456844640706,False
BPNT1,Rest,0.686069851465275,False
BPTF,Rest,0.7238057005218788,False
BPTF,Stim48hr,0.2038140643623361,False
BPTF,Stim8hr,0.3627854736053912,False
BRAP,Rest,0.0979526294660778,False
BRAP,Stim8hr,0.0524148259078996,False
BRAT1,Rest,0.2970694500200722,False
BRAT1,Stim48hr,0.914580850218514,False
BRAT1,Stim8hr,0.3687757394234369,False
BRCA1,Stim8hr,0.7573942343691501,False
BRD1,Rest,0.2878362103572862,False
BRD1,Stim48hr,0.1311084624553039,False
BRD1,Stim8hr,0.1460127293148633,False
BRD2,Stim48hr,0.7294398092967819,False
BRD2,Stim8hr,0.937850992137776,False
BRD7,Rest,0.3869931754315536,False
BRD7,Stim8hr,0.0808685885436166,False
BRD8,Rest,0.7980730630268968,False
BRD8,Stim48hr,0.611839491458085,False
BRD8,Stim8hr,0.9857731186821416,False
BRD9,Rest,0.9084704937775994,False
BRD9,Stim48hr,0.1144219308700834,False
BRD9,Stim8hr,0.2055409958816922,False
BRIP1,Rest,0.5881172219991971,False
BRIP1,Stim48hr,0.8410806515693285,False
BRIP1,Stim8hr,0.5013103706476975,False
BRK1,Rest,0.6077880369329587,False
BRK1,Stim48hr,0.5109257052046087,False
BRK1,Stim8hr,0.7207038562336203,False
BRMS1,Rest,0.892814130871136,False
BRMS1,Stim48hr,0.6857369884783472,False
BRMS1,Stim8hr,0.4511418944215649,False
BRPF1,Rest,0.3572862304295464,False
BRPF1,Stim48hr,0.0055621771950735,False
BRPF1,Stim8hr,0.0284537626357169,False
BRWD1,Rest,0.9458048976314734,False
BRWD1,Stim48hr,0.5792610250297974,False
BRWD1,Stim8hr,0.6203669037813553,False
BSG,Stim48hr,0.4847040127135478,False
BTAF1,Rest,0.8193496587715777,False
BTAF1,Stim48hr,0.9038537941994438,False
BTAF1,Stim8hr,0.4754773493073755,False
BTBD2,Rest,0.7900441589723003,False
BTBD2,Stim8hr,0.9288655934107076,False
BTK,Stim8hr,0.3852489704230625,False
BTLA,Rest,0.1922922521075873,False
BTN3A3,Rest,0.9478121236451224,False
BTN3A3,Stim8hr,0.2433545488581056,False
BUD23,Stim8hr,0.0651441407712467,False
BZW2,Stim48hr,0.7385776718315455,False
C10orf88,Rest,0.1152147731834604,False
C10orf88,Stim8hr,0.463871209284912,False
C10orf95,Rest,0.8133279807306303,False
C10orf95,Stim48hr,0.6265395311879222,False
C11orf54,Rest,0.5977519068647129,False
C11orf54,Stim48hr,0.4970202622169249,False
C11orf54,Stim8hr,0.345189067764882,False
C11orf58,Stim48hr,0.945570123162495,False
C11orf68,Rest,0.4279405861099959,False
C11orf68,Stim48hr,0.6213746523639253,False
C11orf68,Stim8hr,0.4092100336952452,False
C11orf98,Stim48hr,0.3007548669050457,False
C11orf98,Stim8hr,0.8566080119805316,False
C12orf57,Rest,0.3416298675230831,False
C12orf75,Rest,0.1914893617021276,False
C12orf75,Stim8hr,0.1276675402470984,False
C14orf119,Rest,0.009233239662786,False
C14orf119,Stim8hr,0.0681392736802695,False
C15orf61,Rest,0.4829385788839823,False
C15orf61,Stim48hr,0.3941199841080651,False
C16orf87,Rest,0.5355279004415897,False
C16orf87,Stim48hr,0.0294000794596742,False
C16orf87,Stim8hr,0.0146012729314863,False
C17orf67,Stim48hr,0.324990067540723,False
C18orf32,Rest,0.6672019269369731,False
C18orf32,Stim48hr,0.4469606674612634,False
C18orf32,Stim8hr,0.1677274429052789,False
C1D,Rest,0.0028101164191087,False
C1D,Stim48hr,0.0325784664282876,False
C1D,Stim8hr,0.0082366154998128,False
C1RL,Stim48hr,0.8510131108462455,False
C1RL,Stim8hr,0.6169973792587046,False
C1S,Stim48hr,0.7314263011521652,False
C1S,Stim8hr,0.6136278547360539,False
C1orf115,Rest,0.888398233641108,False
C1orf115,Stim48hr,0.9702026221692492,False
C1orf115,Stim8hr,0.840134780980906,False
C1orf131,Stim48hr,0.6626936829558999,False
C1orf159,Rest,0.7254114813327981,False
C1orf159,Stim48hr,0.3833929280889948,False
C1orf159,Stim8hr,0.4825907899663048,False
C1orf21,Rest,0.7759935768767563,False
C1orf216,Rest,0.4239261340826977,False
C1orf43,Rest,0.1007627458851866,False
C20orf96,Rest,0.6238458450421518,False
C20orf96,Stim48hr,0.7791021056813667,False
C21orf58,Rest,0.606985146527499,False
C2CD2L,Rest,0.0947410678442392,False
C2CD2L,Stim8hr,0.5518532384874579,False
C2CD5,Stim8hr,0.9775365031823288,False
C2orf15,Stim48hr,0.7584425903853794,False
C2orf15,Stim8hr,0.940846125046799,False
C3orf18,Rest,0.3781613809714974,False
C4orf33,Stim48hr,0.1315057608263806,False
C5orf34,Stim48hr,0.1124354390147,False
C5orf63,Rest,0.8028904054596547,False
C6orf120,Rest,0.2910477719791248,False
C6orf120,Stim48hr,0.4406038935240365,False
C6orf120,Stim8hr,0.1658554848371396,False
C6orf62,Rest,0.5262946607788037,False
C8orf33,Rest,0.2248093135287033,False
C8orf33,Stim48hr,0.0266189908621374,False
C8orf33,Stim8hr,0.2811681018345189,False
C8orf82,Rest,0.55800883179446,False
C8orf82,Stim48hr,0.2117600317838696,False
C8orf82,Stim8hr,0.7626357169599401,False
C9orf78,Stim48hr,0.2268573698847834,False
C9orf78,Stim8hr,0.9056533133657806,False
CA10,Stim48hr,0.5856177989670243,False
CA10,Stim8hr,0.8824410333208537,False
CA11,Stim48hr,0.5641636869288836,False
CA14,Stim48hr,0.7075883988875645,False
CA14,Stim8hr,0.7120928491201797,False
CAAP1,Stim48hr,0.3488279698053238,False
CAB39,Rest,0.099959855479727,False
CAB39,Stim48hr,0.367103694874851,False
CAB39,Stim8hr,0.0700112317484088,False
CABIN1,Rest,0.3922119630670413,False
CABIN1,Stim48hr,0.767580452920143,False
CABIN1,Stim8hr,0.5001871958068139,False
CABP5,Rest,0.4054596547571256,False
CABP5,Stim48hr,0.3603496225665474,False
CABP5,Stim8hr,0.7727442905278922,False
CACHD1,Rest,0.5531914893617021,False
CACHD1,Stim48hr,0.0516487882399682,False
CACHD1,Stim8hr,0.6274803444402846,False
CACNB2,Stim8hr,0.8674653687757394,False
CACNB4,Rest,0.5652348454435969,False
CAD,Rest,0.5054195102368527,False
CAD,Stim8hr,0.2931486334706102,False
CALCOCO2,Stim48hr,0.1911005164878824,False
CALCOCO2,Stim8hr,0.0819917633845001,False
CALHM6,Rest,0.3528703331995182,False
CALHM6,Stim48hr,0.0301946762018275,False
CALHM6,Stim8hr,0.126169973792587,False
CALM1,Stim8hr,0.2205166604268064,False
CALR,Rest,0.9915696507426736,False
CALR,Stim48hr,0.8669050456893127,False
CALR,Stim8hr,0.7843504305503557,False
CAMK1,Rest,0.776796467282216,False
CAMK1,Stim48hr,0.7048073102900279,False
CAMK1,Stim8hr,0.9105204043429428,False
CAMK2N1,Rest,0.0562023283821758,False
CAMK2N1,Stim48hr,0.0373460468812077,False
CAMK2N1,Stim8hr,0.0722575814301759,False
CAMLG,Rest,0.8040947410678443,False
CAMLG,Stim48hr,0.1438220103297576,False
CAMLG,Stim8hr,0.9052789217521529,False
CAMSAP1,Rest,0.1409072661581694,False
CAMSAP1,Stim48hr,0.3309495431068732,False
CAMSAP1,Stim8hr,0.5713216023961063,False
CAMTA2,Stim48hr,0.3317441398490266,False
CAND1,Rest,0.9373745483741468,False
CAND1,Stim48hr,0.721891140246325,False
CAND1,Stim8hr,0.7648820666417072,False
CANX,Rest,0.8329987956643918,False
CANX,Stim48hr,0.4457687723480333,False
CANX,Stim8hr,0.3590415574691127,False
CAP1,Rest,0.1039743075070252,False
CAP1,Stim48hr,0.0286054827175208,False
CAP1,Stim8hr,0.2283788843129914,False
CAPN15,Stim8hr,0.7368026956196181,False
CAPN5,Rest,0.4849458048976314,False
CAPN5,Stim48hr,0.5093365117203019,False
CAPN5,Stim8hr,0.4062149007862224,False
CAPRIN2,Rest,0.2569249297470895,False
CAPRIN2,Stim8hr,0.510295769374766,False
CAPZA1,Stim48hr,0.1160111243543901,False
CAPZA1,Stim8hr,0.2894047173343317,False
CARD11,Rest,0.7077478924126857,False
CARD11,Stim48hr,0.511720301946762,False
CARD11,Stim8hr,0.7899663047547735,False
CARD19,Stim48hr,0.0035756853396901,False
CARD6,Rest,0.6013649136892815,False
CARD6,Stim48hr,0.9078267779102106,False
CARD6,Stim8hr,0.6757768625982778,False
CARM1,Rest,0.6631874749096748,False
CARM1,Stim48hr,0.546285260230433,False
CARM1,Stim8hr,0.2070385623362036,False
CARMIL1,Stim8hr,0.4447772369898914,False
CARMIL2,Rest,0.8787635487755922,False
CARMIL2,Stim48hr,0.2777115613825983,False
CARMIL2,Stim8hr,0.4983152377386746,False
CARNMT1,Rest,0.4223203532717784,False
CARNMT1,Stim48hr,0.5009932459276917,False
CARNMT1,Stim8hr,0.2025458629726694,False
CARNS1,Stim48hr,0.8104886769964244,False
CARS2,Stim48hr,0.5097338100913786,False
CARS2,Stim8hr,0.9307375514788468,False
CASC3,Rest,0.0798875953432356,False
CASC3,Stim48hr,0.754072308303536,False
CASC3,Stim8hr,0.0842381130662673,False
CASK,Rest,0.7988759534323565,False
CASK,Stim48hr,0.8895510528406834,False
CASK,Stim8hr,0.3916136278547361,False
CASP3,Stim48hr,0.1871275327771156,False
CASP3,Stim8hr,0.5174092100336952,False
CASP9,Rest,0.8502609393817744,False
CATSPER2,Stim48hr,0.2379817242749304,False
CATSPERG,Stim48hr,0.9721891140246324,False
CATSPERG,Stim8hr,0.8431299138899289,False
CAV1,Rest,0.0818948213568847,False
CAV1,Stim48hr,0.4529201430274135,False
CAVIN2,Rest,0.4207145724608591,False
CAVIN3,Stim48hr,0.1728247914183552,False
CAVIN3,Stim8hr,0.3807562710595282,False
CBFA2T2,Rest,0.6655961461260538,False
CBFB,Rest,0.1714171015656363,False
CBFB,Stim48hr,0.1172030194676201,False
CBFB,Stim8hr,0.4039685511044553,False
CBL,Stim8hr,0.7128416323474355,False
CBLB,Stim48hr,0.9638458482320222,False
CBLB,Stim8hr,0.9805316360913516,False
CBLL1,Rest,0.711762344439984,False
CBLL1,Stim48hr,0.2089789431863329,False
CBLL1,Stim8hr,0.3871209284912018,False
CBX1,Stim8hr,0.7832272557094722,False
CBX3,Rest,0.1971095945403452,False
CBX3,Stim48hr,0.2848629320619785,False
CBX3,Stim8hr,0.3811306626731561,False
CBX5,Rest,0.1549578482537133,False
CBX5,Stim48hr,0.101311084624553,False
CBX5,Stim8hr,0.0898539872706851,False
CCAR1,Rest,0.3621035728623042,False
CCAR1,Stim48hr,0.489471593166468,False
CCAR1,Stim8hr,0.7828528640958442,False
CCAR2,Rest,0.1292653552790044,False
CCAR2,Stim8hr,0.4859603144889554,False
CCDC102B,Stim8hr,0.8277798577311868,False
CCDC12,Rest,0.7619429947812124,False
CCDC12,Stim48hr,0.5625744934445769,False
CCDC12,Stim8hr,0.713964807188319,False
CCDC124,Stim8hr,0.8131785847997005,False
CCDC125,Rest,0.2288237655560016,False
CCDC134,Stim48hr,0.855383392928089,False
CCDC134,Stim8hr,0.7457880943466866,False
CCDC136,Rest,0.1641910879164994,False
CCDC136,Stim48hr,0.055621771950735,False
CCDC136,Stim8hr,0.505054286783976,False
CCDC137,Rest,0.6523484544359694,False
CCDC137,Stim8hr,0.9161362785473606,False
CCDC138,Rest,0.823364110798876,False
CCDC138,Stim48hr,0.5637663885578069,False
CCDC138,Stim8hr,0.9311119430924748,False
CCDC169-SOHLH2,Rest,0.8382175832998796,False
CCDC22,Rest,0.8241670012043356,False
CCDC22,Stim48hr,0.6587206992451331,False
CCDC28B,Rest,0.5415495784825372,False
CCDC28B,Stim48hr,0.1704410011918951,False
CCDC28B,Stim8hr,0.7738674653687757,False
CCDC51,Stim8hr,0.1583676525645825,False
CCDC59,Stim48hr,0.044497417560588,False
CCDC59,Stim8hr,0.6540621490078622,False
CCDC6,Rest,0.3873946206342834,False
CCDC6,Stim48hr,0.8847834723877632,False
CCDC6,Stim8hr,0.3669037813552976,False
CCDC69,Stim48hr,0.1056813667063965,False
CCDC69,Stim8hr,0.5230250842381131,False
CCDC9,Rest,0.5439582496989162,False
CCDC9,Stim48hr,0.7969805323798173,False
CCDC9,Stim8hr,0.5821789591913141,False
CCDC90B,Stim48hr,0.6726261422328168,False
CCDC93,Rest,0.7378562826174228,False
CCDC93,Stim48hr,0.6301152165276123,False
CCDC93,Stim8hr,0.9468363908648446,False
CCL2,Stim8hr,0.1549981280419318,False
CCL5,Rest,0.0566037735849056,False
CCL5,Stim8hr,0.0430550355672033,False
CCNA2,Rest,0.7242071457246085,False
CCNA2,Stim48hr,0.77751291219706,False
CCNA2,Stim8hr,0.3466866342193935,False
CCNB1IP1,Stim8hr,0.4391613627854736,False
CCNC,Rest,0.3729425933360096,False
CCNC,Stim48hr,0.4612634088200238,False
CCNC,Stim8hr,0.1347809809060277,False
CCND2,Rest,0.8237655560016057,False
CCND2,Stim8hr,0.9026581804567576,False
CCND3,Stim48hr,0.7334127930075487,False
CCNE1,Stim48hr,0.621771950735002,False
CCNE1,Stim8hr,0.327218270310745,False
CCNE2,Stim8hr,0.3856233620366904,False
CCNF,Rest,0.5816940987555199,False
CCNF,Stim48hr,0.6746126340882003,False
CCNF,Stim8hr,0.8611007113440659,False
CCNG2,Rest,0.1838619028502609,False
CCNG2,Stim48hr,0.9817242749304728,False
CCNH,Stim48hr,0.8235995232419547,False
CCNK,Rest,0.9213167402649538,False
CCNK,Stim48hr,0.9936432260627732,False
CCNK,Stim8hr,0.9532010482965182,False
CCNQ,Rest,0.5716579686872741,False
CCNQ,Stim48hr,0.8537941994437823,False
CCNQ,Stim8hr,0.7944590041183077,False
CCNT1,Stim48hr,0.4318633293603496,False
CCNT1,Stim8hr,0.0396855110445526,False
CCP110,Rest,0.2773986350863107,False
CCR10,Rest,0.3677238057005219,False
CCR2,Rest,0.9819349658771578,False
CCR4,Rest,0.2962665596146126,False
CCR4,Stim8hr,0.7038562336203669,False
CCR6,Rest,0.190686471296668,False
CCR6,Stim48hr,0.6547477155343663,False
CCR6,Stim8hr,0.6952452265069262,False
CCS,Rest,0.3733440385387395,False
CCS,Stim48hr,0.6595152959872864,False
CCS,Stim8hr,0.4653687757394234,False
CCZ1,Stim8hr,0.2246349681767128,False
CD2,Stim48hr,0.4497417560588002,False
CD2,Stim8hr,0.2927742418569824,False
CD244,Rest,0.4311521477318346,False
CD244,Stim48hr,0.5220500595947557,False
CD244,Stim8hr,0.6926244852115313,False
CD247,Stim48hr,0.1811680572109654,False
CD247,Stim8hr,0.2227630101085735,False
CD274,Rest,0.146527498996387,False
CD274,Stim48hr,0.3138657131505761,False
CD274,Stim8hr,0.4938225383751404,False
CD28,Stim48hr,0.3079062375844259,False
CD28,Stim8hr,0.4833395731935604,False
CD2BP2,Rest,0.5748695303091128,False
CD2BP2,Stim48hr,0.4942391736193882,False
CD2BP2,Stim8hr,0.1632347435417446,False
CD37,Stim8hr,0.6915013103706477,False
CD38,Stim48hr,0.0524433849821215,False
CD3D,Stim48hr,0.1267381803734604,False
CD3D,Stim8hr,0.1351553725196555,False
CD3E,Stim48hr,0.0107270560190703,False
CD3E,Stim8hr,0.1909397229502059,False
CD3G,Stim48hr,0.0158919348430671,False
CD3G,Stim8hr,0.0557843504305503,False
CD40LG,Stim48hr,0.5049662296384585,False
CD48,Stim8hr,0.2987645076750281,False
CD5,Stim48hr,0.8613428684942391,False
CD5,Stim8hr,0.889180082366155,False
CD53,Stim8hr,0.2029202545862972,False
CD6,Stim8hr,0.3122426057656308,False
CD69,Stim8hr,0.8760763758891801,False
CD9,Rest,0.6760337213970293,False
CD93,Stim8hr,0.4137027330587794,False
CD99,Stim48hr,0.6881207787048073,False
CD99L2,Stim48hr,0.9678188319427892,False
CD99L2,Stim8hr,0.968925496068888,False
CDADC1,Rest,0.5616218386190285,False
CDADC1,Stim8hr,0.615874204417821,False
CDC123,Rest,0.2934564431955038,False
CDC123,Stim8hr,0.154623736428304,False
CDC25B,Rest,0.0437575270975511,False
CDC25B,Stim48hr,0.7489074294795391,False
CDC25B,Stim8hr,0.6885061774616249,False
CDC34,Rest,0.4969891609795263,False
CDC37,Stim48hr,0.5029797377830751,False
CDC37L1,Stim48hr,0.0309892729439809,False
CDC42EP4,Stim48hr,0.5001986491855384,False
CDC42SE1,Rest,0.4680851063829787,False
CDCA2,Rest,0.9241268566840626,False
CDCA2,Stim48hr,0.55502582439412,False
CDCA2,Stim8hr,0.7633845001871958,False
CDCA3,Rest,0.4865515857085508,False
CDCA3,Stim48hr,0.9415971394517284,False
CDCA3,Stim8hr,0.0602770497940846,False
CDCA7L,Stim8hr,0.8622238861849495,False
CDIPT,Rest,0.2264150943396226,False
CDIPT,Stim8hr,0.5672032946461999,False
CDK10,Stim8hr,0.9363534256832649,False
CDK12,Stim48hr,0.7016289233214144,False
CDK13,Rest,0.2609393817743878,False
CDK13,Stim48hr,0.8808104886769964,False
CDK13,Stim8hr,0.2426057656308498,False
CDK2,Stim48hr,0.7866507747318237,False
CDK2,Stim8hr,0.8008236615499813,False
CDK2AP2,Stim8hr,0.219019093972295,False
CDK5RAP3,Rest,0.7458851866720193,False
CDK5RAP3,Stim48hr,0.3969010727056019,False
CDK5RAP3,Stim8hr,0.6050168476226132,False
CDKAL1,Rest,0.2312324367723805,False
CDKAL1,Stim8hr,0.1995507300636465,False
CDKL5,Rest,0.9662786029706943,False
CDKN1A,Stim8hr,0.2392362411081992,False
CDKN2A,Rest,0.9273384183059012,False
CDKN2AIP,Rest,0.2565234845443597,False
CDKN2AIP,Stim48hr,0.4028605482717521,False
CDKN2AIP,Stim8hr,0.906776488206664,False
CDS2,Rest,0.7113608992372541,False
CDS2,Stim48hr,0.3762415574096146,False
CDS2,Stim8hr,0.8382628229127668,False
CDYL,Rest,0.3327980730630269,False
CDYL,Stim48hr,0.4187524831148192,False
CDYL,Stim8hr,0.749906402096593,False
CEACAM1,Stim8hr,0.3635342568326469,False
CEBPB,Stim48hr,0.7222884386174017,False
CELF1,Stim48hr,0.988875645609853,False
CELF2,Rest,0.9526294660778803,False
CELF2,Stim48hr,0.8911402463249901,False
CELF2,Stim8hr,0.7600149756645451,False
CENPE,Stim48hr,0.2101708382995629,False
CENPE,Stim8hr,0.4372894047173343,False
CENPJ,Rest,0.2597350461661983,False
CENPJ,Stim48hr,0.1672626142232816,False
CENPJ,Stim8hr,0.1153126169973792,False
CENPQ,Stim48hr,0.8514104092173223,False
CENPT,Stim8hr,0.1437663796330962,False
CENPV,Rest,0.6081894821356885,False
CENPV,Stim8hr,0.8255335080494197,False
CENPW,Rest,0.8635086310718587,False
CENPX,Stim8hr,0.1535005615874204,False
CEP104,Rest,0.5214773183460457,False
CEP135,Stim48hr,0.377036154151768,False
CEP135,Stim8hr,0.6143766379633097,False
CEP19,Rest,0.5134484142914492,False
CEP19,Stim8hr,0.0580307001123174,False
CEP295,Rest,0.2031312725812926,False
CEP350,Rest,0.4700923323966278,False
CEP350,Stim48hr,0.0178784266984505,False
CEP350,Stim8hr,0.1179333582927742,False
CEP44,Rest,0.0995584102769971,False
CEP55,Stim48hr,0.6825586015097338,False
CEP57,Rest,0.6868727418707347,False
CEP68,Rest,0.1156162183861902,False
CEP83,Rest,0.0268968285828984,False
CEP83,Stim48hr,0.1450139054429876,False
CEP83,Stim8hr,0.1321602396106327,False
CEP85,Rest,0.3287836210357286,False
CEP85,Stim8hr,0.0554099588169225,False
CEP89,Rest,0.6924929747089522,False
CEP89,Stim48hr,0.5164878823996821,False
CEP89,Stim8hr,0.8244103332085362,False
CEP95,Stim8hr,0.3197304380381879,False
CEPT1,Rest,0.2713769570453633,False
CEPT1,Stim48hr,0.0258243941199841,False
CEPT1,Stim8hr,0.6072631973043804,False
CERS2,Stim48hr,0.1466030989272944,False
CERS2,Stim8hr,0.1048296518157993,False
CFAP20,Rest,0.6700120433560819,False
CFAP20,Stim48hr,0.6424314660309892,False
CFAP20,Stim8hr,0.5024335454885811,False
CFAP298,Rest,0.6555600160578081,False
CFAP298,Stim8hr,0.5132909022837888,False
CFAP36,Stim8hr,0.7281916885061774,False
CFAP97,Rest,0.79084704937776,False
CFD,Rest,0.8466479325572059,False
CFD,Stim48hr,0.2479141835518474,False
CFD,Stim8hr,0.5140396855110445,False
CGGBP1,Rest,0.4427940586109996,False
CGGBP1,Stim8hr,0.7143391988019469,False
CHD1,Rest,0.8550782818145323,False
CHD2,Rest,0.0457647531112003,False
CHD2,Stim48hr,0.1660707191100516,False
CHD2,Stim8hr,0.0909771621115687,False
CHD4,Rest,0.9678843837816138,False
CHD4,Stim48hr,0.5987286452125546,False
CHD4,Stim8hr,0.6735305129165107,False
CHD7,Rest,0.6559614612605379,False
CHD7,Stim48hr,0.5395311879221295,False
CHD7,Stim8hr,0.1737177087233246,False
CHD8,Rest,0.7262143717382578,False
CHD8,Stim48hr,0.7930075486690504,False
CHD8,Stim8hr,0.3126169973792587,False
CHEK2,Rest,0.2047370533922119,False
CHIC2,Rest,0.4889602569249297,False
CHIC2,Stim48hr,0.0361541517679777,False
CHIC2,Stim8hr,0.061774616248596,False
CHKB,Stim8hr,0.0464245600898539,False
CHMP1A,Rest,0.6989160979526294,False
CHMP1A,Stim8hr,0.8970423062523399,False
CHMP4A,Rest,0.6033721397029306,False
CHMP4A,Stim48hr,0.145808502185141,False
CHMP4A,Stim8hr,0.5368775739423437,False
CHN2,Stim48hr,0.4390147000397298,False
CHORDC1,Rest,0.8494580489763147,False
CHORDC1,Stim48hr,0.6845450933651172,False
CHORDC1,Stim8hr,0.2658180456757769,False
CHP1,Stim48hr,0.768772348033373,False
CHRAC1,Rest,0.3067041348855881,False
CHRAC1,Stim48hr,0.2220897894318633,False
CHRNB1,Rest,0.7226013649136893,False
CHRNB1,Stim8hr,0.2837888431299138,False
CHST14,Rest,0.8615014050582096,False
CHTF18,Rest,0.2400642312324367,False
CHTF18,Stim48hr,0.4886769964243146,False
CHTF18,Stim8hr,0.409584425308873,False
CHUK,Rest,0.9935768767563228,False
CHUK,Stim48hr,0.9372268573698848,False
CHUK,Stim8hr,0.97903406963684,False
CHURC1,Rest,0.4608590927338418,False
CHURC1,Stim8hr,0.9157618869337328,False
CIAO1,Stim48hr,0.2947953913388955,False
CIB1,Rest,0.9871537535126456,False
CIB1,Stim8hr,0.5451141894421565,False
CIB2,Rest,0.3641107988759534,False
CIB2,Stim8hr,0.4260576563084987,False
CIP2A,Stim48hr,0.3293603496225665,False
CIP2A,Stim8hr,0.2470984649943841,False
CIR1,Rest,0.7892412685668406,False
CIR1,Stim48hr,0.9713945172824792,False
CIR1,Stim8hr,0.9524522650692624,False
CISD1,Rest,0.6848655158570855,False
CISD1,Stim8hr,0.9266192437289404,False
CIT,Rest,0.4524287434765154,False
CIT,Stim48hr,0.7834723877632102,False
CIT,Stim8hr,0.3601647323099962,False
CITED2,Rest,0.6495383380168607,False
CITED2,Stim48hr,0.0254270957489074,False
CKAP2,Rest,0.8699317543155359,False
CKAP2,Stim8hr,0.5252714339198802,False
CKAP2L,Rest,0.4993978321959053,False
CKAP4,Rest,0.7189883580891209,False
CKAP4,Stim8hr,0.791463871209285,False
CKLF-CMTM1,Rest,0.0646326776395022,False
CKS1B,Rest,0.2846246487354476,False
CKS1B,Stim48hr,0.3496225665474771,False
CKS1B,Stim8hr,0.2804193186072632,False
CLASP2,Rest,0.1706142111601766,False
CLASP2,Stim8hr,0.1609883938599775,False
CLASRP,Rest,0.6912886391007628,False
CLASRP,Stim48hr,0.8172427493047278,False
