gene_id,condition,n_guides_tested,n_guides_signif_kd,best_kd_tstat,frac_guides_signif_kd
ENSG00000184545,Stim8hr,2,0,-1.6392863294938746,0.0
ENSG00000184557,Rest,2,2,-80.77975389650507,1.0
ENSG00000184557,Stim48hr,2,1,-12.065685601176758,0.5
ENSG00000184557,Stim8hr,2,1,-14.98545996992385,0.5
ENSG00000184574,Rest,2,2,-27.59235621143749,1.0
ENSG00000184574,Stim48hr,2,2,-13.889246652631956,1.0
ENSG00000184574,Stim8hr,2,2,-11.989865330742314,1.0
ENSG00000184575,Rest,2,2,-32.94680369956393,1.0
ENSG00000184575,Stim48hr,2,2,-32.10028473665555,1.0
ENSG00000184575,Stim8hr,2,2,-45.96494291577167,1.0
ENSG00000184584,Rest,2,2,-91.797137966584,1.0
ENSG00000184584,Stim48hr,2,2,-87.64391776849548,1.0
ENSG00000184584,Stim8hr,2,2,-50.62373735915203,1.0
ENSG00000184588,Rest,2,1,-50.51907757629644,0.5
ENSG00000184588,Stim48hr,2,2,-38.09084502798013,1.0
ENSG00000184588,Stim8hr,2,2,-41.163913017739645,1.0
ENSG00000184602,Rest,2,2,-43.02673233381648,1.0
ENSG00000184602,Stim48hr,2,2,-16.485805695562185,1.0
ENSG00000184602,Stim8hr,2,2,-9.62843116683431,1.0
ENSG00000184613,Rest,2,1,-14.17248185119594,0.5
ENSG00000184613,Stim48hr,2,1,-13.384662779302298,0.5
ENSG00000184613,Stim8hr,2,1,-14.987904616934587,0.5
ENSG00000184619,Rest,2,2,-29.65298182321708,1.0
ENSG00000184619,Stim48hr,2,2,-31.48458633916963,1.0
ENSG00000184619,Stim8hr,2,2,-44.28777599691642,1.0
ENSG00000184634,Rest,2,2,-24.815986249980327,1.0
ENSG00000184634,Stim48hr,2,2,-218.1355541723848,1.0
ENSG00000184634,Stim8hr,2,2,-21.54572040335004,1.0
ENSG00000184635,Rest,2,0,0.0,0.0
ENSG00000184635,Stim48hr,2,0,0.0,0.0
ENSG00000184635,Stim8hr,2,0,0.0,0.0
ENSG00000184640,Rest,2,0,4.254960791401778,0.0
ENSG00000184640,Stim48hr,2,1,-4.769671005313419,0.5
ENSG00000184640,Stim8hr,2,0,3.036483210079582,0.0
ENSG00000184659,Rest,2,0,0.0,0.0
ENSG00000184659,Stim48hr,2,0,0.0,0.0
ENSG00000184659,Stim8hr,2,0,0.0,0.0
