gene,condition,activation_coef_rank,polarization_coef_rank,is_known_polarization_reg
GIGYF2,Rest,0.0138128746416471,0.9911389106072452,False
GIGYF2,Stim48hr,0.1356020942408377,0.9589005235602094,False
GIGYF2,Stim8hr,0.3942944472745797,0.8540499235863475,False
GINM1,Rest,0.4951785248892363,0.0938232994526974,False
GINM1,Stim48hr,0.9170157068062827,0.4089005235602094,False
GINM1,Stim8hr,0.0234335201222618,0.0942435048395313,False
GIPC1,Rest,0.966119364086526,0.5540787073234298,False
GIPC1,Stim48hr,0.7696335078534031,0.6337696335078534,False
GIPC1,Stim8hr,0.9915944982170148,0.6141110545084055,False
GIPC3,Rest,0.5040396142819912,0.5569455303622621,False
GIPC3,Stim48hr,0.2704188481675392,0.6429319371727749,False
GIPC3,Stim8hr,0.2162506367804381,0.3932755985736118,False
GIT2,Rest,0.8548345061245765,0.7956737034141256,False
GIT2,Stim48hr,0.5141361256544502,0.5204188481675392,False
GIT2,Stim8hr,0.6064696892511462,0.9493122771268466,False
GJC1,Rest,0.3752931978107897,0.5431326557206151,False
GJC1,Stim48hr,0.2774869109947644,0.5358638743455497,False
GJC1,Stim8hr,0.7715231788079471,0.6197147223637289,False
GLI1,Rest,0.3945790982538441,0.5499087829033099,False
GLI1,Stim48hr,0.9136125654450262,0.3068062827225131,False
GLI1,Stim8hr,0.8321446765155375,0.4538970962812022,False
GLI2,Rest,0.9066979410998176,0.7776909043523587,False
GLI2,Stim48hr,0.3832460732984293,0.9416230366492148,False
GLI2,Stim8hr,0.7040244523688233,0.9477840040753948,False
GLIPR2,Rest,0.709669012249153,0.3408913213448006,False
GLIPR2,Stim48hr,0.1332460732984293,0.5518324607329843,False
GLIPR2,Stim8hr,0.7531839021905247,0.3092205807437596,False
GLRX3,Rest,0.5577273911910346,0.7498045347928068,False
GLRX3,Stim48hr,0.0926701570680628,0.4484293193717277,False
GLRX3,Stim8hr,0.6650534895568008,0.5254712175241977,False
GLS,Rest,0.0930414386239249,0.0510815741464685,False
GLS,Stim48hr,0.6798429319371728,0.0704188481675392,False
GLS,Stim8hr,0.6408558329088131,0.031584309730005,False
GLS2,Rest,0.925462600990357,0.674745895230649,False
GLS2,Stim48hr,0.3973821989528796,0.3408376963350785,False
GLS2,Stim8hr,0.2959755476311768,0.336984207845135,False
GLTP,Rest,0.9048735991660152,0.2220484753713839,False
GLTP,Stim48hr,0.8958115183246074,0.2332460732984293,False
GLTP,Stim8hr,0.8629648497198166,0.4931227712684666,False
GLUL,Rest,0.7047172270002606,0.6442533229085223,False
GLUL,Stim48hr,0.1434554973821989,0.3494764397905759,False
GLUL,Stim8hr,0.4806418746816098,0.456444218033622,False
GLYR1,Rest,0.3638259056554599,0.6898618712535836,False
GLYR1,Stim48hr,0.0903141361256544,0.8973821989528796,False
GLYR1,Stim8hr,0.6100356597045339,0.933774834437086,False
GMEB1,Rest,0.5264529580401355,0.8988793328120928,False
GMEB1,Stim48hr,0.4698952879581152,0.6400523560209425,False
GMEB1,Stim8hr,0.5078960774325013,0.435048395313296,False
GMEB2,Rest,0.0961688819390148,0.1897315611154547,False
GMEB2,Stim8hr,0.0578196637799286,0.7842587875700459,False
GMPR2,Rest,0.2689601250977326,0.1292676570237164,False
GMPR2,Stim48hr,0.5366492146596858,0.8798429319371728,False
GMPR2,Stim8hr,0.4765664798777381,0.0876209882832399,False
GNA13,Rest,0.6598905394839718,0.3732082356007297,False
GNA13,Stim48hr,0.2256544502617801,0.8575916230366493,False
GNA13,Stim8hr,0.5975547631176771,0.336729495669893,False
GNAS,Rest,0.7500651550690643,0.7552775605942142,False
GNAS,Stim48hr,0.9965968586387436,0.1214659685863874,False
GNAS,Stim8hr,0.8344370860927153,0.6566479877738156,False
GNAZ,Rest,0.9934844930935628,0.5512118842845973,False
GNAZ,Stim48hr,0.8267015706806282,0.7712041884816754,False
GNAZ,Stim8hr,0.979877738155884,0.7592969943963321,False
GNB1,Rest,0.800104248110503,0.983059682043263,False
GNB1,Stim48hr,0.2369109947643979,0.8348167539267015,False
GNB1,Stim8hr,0.4798777381558838,0.7893530310748854,False
GNB1L,Rest,0.2926765702371644,0.6729215532968464,False
GNB1L,Stim48hr,0.8895287958115183,0.7405759162303664,False
GNB1L,Stim8hr,0.2784004075394803,0.9268976057055528,False
GNE,Rest,0.6484232473286422,0.2642689601250977,False
GNE,Stim48hr,0.0971204188481675,0.481413612565445,False
GNE,Stim8hr,0.3879266428935303,0.7317880794701986,False
GNG11,Rest,0.6390409173833724,0.2009382329945269,False
GNG11,Stim48hr,0.1541884816753926,0.7332460732984293,False
GNG11,Stim8hr,0.6795720835455935,0.466887417218543,False
GNG2,Rest,0.5016940317956737,0.0987750847015897,False
GNG2,Stim48hr,0.3290575916230366,0.543979057591623,False
GNG2,Stim8hr,0.7401935812531839,0.1612328069281711,False
GNG5,Rest,0.530362262183998,0.8066197550169403,False
GNG5,Stim48hr,0.4450261780104712,0.8047120418848167,False
GNG5,Stim8hr,0.5629139072847682,0.1482424859908303,False
GNLY,Rest,0.9536095908261664,0.3369820172009382,False
GNLY,Stim48hr,0.4151832460732984,0.0321989528795811,False
GNLY,Stim8hr,0.2812022414671421,0.0807437595517065,False
GNMT,Rest,0.9504821475110764,0.6129788897576232,False
GNMT,Stim48hr,0.2167539267015706,0.3390052356020942,False
GNMT,Stim8hr,0.173713703515028,0.5160468670402445,False
GNPAT,Rest,0.1681000781860828,0.8144383633046651,False
GNPAT,Stim48hr,0.1918848167539267,0.1821989528795811,False
GNPAT,Stim8hr,0.2534386143657667,0.8020886398369842,False
GNPDA2,Rest,0.1832160542090174,0.254886630179828,False
GNPDA2,Stim48hr,0.8230366492146597,0.2031413612565445,False
GNPDA2,Stim8hr,0.1327050433010698,0.4513499745287824,False
GNPNAT1,Rest,0.7284336721396925,0.5194162105811833,False
GNPNAT1,Stim8hr,0.6917982679572083,0.0779419256240448,False
GNS,Rest,0.8613500130310138,0.2788636955955173,False
GNS,Stim48hr,0.7719895287958115,0.4434554973821989,False
GNS,Stim8hr,0.5183392766174223,0.3107488537952114,False
GOLGA3,Rest,0.107375553818087,0.853531404743289,False
GOLGA3,Stim48hr,0.8282722513089005,0.6696335078534031,False
GOLGA3,Stim8hr,0.0771777890983189,0.8066734589913398,False
GOLGA5,Rest,0.1188428459734167,0.5882199635131613,False
GOLGA5,Stim48hr,0.9178010471204188,0.369109947643979,False
GOLGA5,Stim8hr,0.6856851757514009,0.5272542027508915,False
GOLGA8A,Rest,0.7685691946833464,0.1621058118321605,False
GOLGA8A,Stim48hr,0.1400523560209424,0.5301047120418848,False
GOLGA8A,Stim8hr,0.1795720835455934,0.7045338767193072,False
GOLGA8N,Rest,0.1430805316653635,0.6327860307531926,False
GOLGA8N,Stim48hr,0.3803664921465968,0.5701570680628272,False
GOLGA8N,Stim8hr,0.8430973000509424,0.1355068772287315,False
GOLT1B,Stim48hr,0.5342931937172775,0.3643979057591623,False
GOLT1B,Stim8hr,0.4638308711156393,0.9100866021395824,False
GORASP2,Rest,0.5480844409695075,0.9971331769611677,False
GORASP2,Stim48hr,0.8,0.9973821989528796,False
GORASP2,Stim8hr,0.7536933265410086,0.998471726948548,False
GP1BB,Rest,0.1626270523846755,0.507688298149596,False
GP1BB,Stim48hr,0.9287958115183246,0.9201570680628272,False
GP1BB,Stim8hr,0.7379011716760061,0.9808965868568518,False
GP9,Rest,0.7868126140213708,0.0625488663017982,False
GP9,Stim48hr,0.3727748691099476,0.0623036649214659,False
GP9,Stim8hr,0.336729495669893,0.6464595007641365,False
GPAA1,Rest,0.4198592650508209,0.618712535835288,False
GPAA1,Stim48hr,0.9151832460732984,0.8382198952879581,False
GPAA1,Stim8hr,0.6176770249617932,0.4414161996943453,False
GPALPP1,Rest,0.4579098253844149,0.3586135001303101,False
GPALPP1,Stim48hr,0.7306282722513089,0.3434554973821989,False
GPALPP1,Stim8hr,0.162506367804381,0.3390219052470708,False
GPAT2,Rest,0.9533489705499087,0.380244983059682,False
GPAT2,Stim48hr,0.55,0.4916230366492146,False
GPAT2,Stim8hr,0.0743759551706571,0.8960774325012736,False
GPATCH3,Rest,0.5095126400833985,0.3984884023977065,False
GPATCH3,Stim48hr,0.8979057591623036,0.431413612565445,False
GPATCH3,Stim8hr,0.5066225165562914,0.1484971981660723,False
GPATCH8,Rest,0.9658587438102684,0.470158978368517,False
GPATCH8,Stim48hr,0.9612565445026178,0.1929319371727748,False
GPATCH8,Stim8hr,0.9060112073357106,0.2142129393785023,False
GPCPD1,Rest,0.071409955694553,0.4881417774302841,False
GPCPD1,Stim48hr,0.3094240837696335,0.0646596858638743,False
GPCPD1,Stim8hr,0.2284768211920529,0.1808456444218033,False
GPD1L,Rest,0.2215272348188689,0.9223351576752672,False
GPD1L,Stim48hr,0.7505235602094241,0.706282722513089,False
GPD1L,Stim8hr,0.6209882832399388,0.7763627101375445,False
GPI,Rest,0.8996611936408653,0.3601772217878551,False
GPI,Stim48hr,0.6201570680628272,0.1657068062827225,False
GPI,Stim8hr,0.2761079979623026,0.3627101375445746,False
GPR107,Rest,0.5618973156111545,0.470680218921032,False
GPR107,Stim48hr,0.3183246073298429,0.2138743455497382,False
GPR107,Stim8hr,0.1642893530310749,0.162761079979623,False
GPR108,Rest,0.9207714360177222,0.069846234037008,False
GPR108,Stim48hr,0.7471204188481675,0.1798429319371727,False
GPR108,Stim8hr,0.2111563932755985,0.4065206316861946,False
GPR137,Rest,0.7701329163408913,0.0132916340891321,False
GPR137,Stim48hr,0.8691099476439791,0.7531413612565445,False
GPR137,Stim8hr,0.5356597045338767,0.3122771268466632,False
GPR137B,Rest,0.5188949700286682,0.7177482408131353,False
GPR137B,Stim48hr,0.0319371727748691,0.2151832460732984,False
GPR137B,Stim8hr,0.2208354559347936,0.2980132450331126,False
GPR146,Rest,0.4811050299713317,0.7513682564503519,False
GPR146,Stim48hr,0.0180628272251308,0.8976439790575916,False
GPR146,Stim8hr,0.0168110035659704,0.9248599083036168,False
GPR15,Rest,0.7829033098775084,0.72973677352098,False
GPR15,Stim48hr,0.5803664921465969,0.3007853403141361,False
GPR15,Stim8hr,0.4630667345899134,0.54381049414162,False
GPR27,Rest,0.6273130049517852,0.6082877247849883,False
GPR27,Stim48hr,0.9075916230366492,0.6594240837696335,False
GPR27,Stim8hr,0.6602139582272033,0.5280183392766175,False
GPR63,Rest,0.1881678394579098,0.4970028668230388,False
GPR63,Stim48hr,0.4790575916230366,0.8586387434554974,False
GPR63,Stim8hr,0.2893530310748853,0.9225674987264392,False
GPR82,Rest,0.8470158978368517,0.1790461297888975,False
GPR82,Stim48hr,0.7099476439790576,0.0374345549738219,False
GPR82,Stim8hr,0.5838003056546103,0.0450840550178298,False
GPR89A,Rest,0.4628616106333073,0.1889497002866823,False
GPR89A,Stim48hr,0.962303664921466,0.3824607329842932,False
GPR89A,Stim8hr,0.6821192052980133,0.5830361691288843,False
GPRASP1,Rest,0.7385978629137346,0.0833984884023977,False
GPRASP1,Stim48hr,0.9316753926701572,0.1827225130890052,False
GPRASP1,Stim8hr,0.999490575649516,0.1110545084055017,False
GPRASP2,Rest,0.9108678655199376,0.8764659890539483,False
GPRASP2,Stim48hr,0.5047120418848168,0.3536649214659685,False
GPRASP2,Stim8hr,0.6594498217014774,0.4510952623535404,False
GPRC5A,Rest,0.4443575710190253,0.4769351055512119,False
GPRC5A,Stim48hr,0.830890052356021,0.0298429319371727,False
GPRC5A,Stim8hr,0.7618441161487519,0.086602139582272,False
GPRIN3,Rest,0.6221005994266354,0.838154808444097,False
GPRIN3,Stim48hr,0.4353403141361257,0.2599476439790576,False
GPRIN3,Stim8hr,0.2962302598064187,0.9253693326541008,False
GPS1,Stim8hr,0.6775343861436577,0.2791645440652063,False
GPS2,Rest,0.3187385978629137,0.1409955694553036,False
GPS2,Stim48hr,0.4958115183246073,0.2209424083769633,False
GPS2,Stim8hr,0.8306164034640856,0.1209882832399388,False
GPSM1,Rest,0.2838154808444097,0.4977847276518113,False
GPSM1,Stim48hr,0.6976439790575916,0.219109947643979,False
GPSM1,Stim8hr,0.8413143148242486,0.5305654610290372,False
GPSM2,Rest,0.088871514203805,0.1639301537659629,False
GPSM2,Stim48hr,0.9096858638743456,0.0636125654450261,False
GPSM2,Stim8hr,0.6732042791645441,0.1546102903718798,False
GPSM3,Rest,0.4203805056033359,0.4089132134480062,False
GPSM3,Stim48hr,0.7973821989528795,0.5387434554973822,False
GPSM3,Stim8hr,0.9072847682119204,0.5728476821192053,False
GPT2,Rest,0.9361480323169142,0.1767005473025801,False
GPT2,Stim48hr,0.849476439790576,0.7439790575916231,False
GPT2,Stim8hr,0.9658685685175752,0.804381049414162,False
GRAMD1A,Rest,0.7443315089913995,0.692207453739901,False
GRAMD1A,Stim48hr,0.2463350785340314,0.7801047120418848,False
GRAMD1A,Stim8hr,0.847682119205298,0.8428425878757004,False
GRAP,Rest,0.3661714881417774,0.6103726869950482,False
GRAP,Stim48hr,0.1649214659685864,0.5638743455497383,False
GRAP,Stim8hr,0.2030056036678553,0.7554763117677025,False
GRAP2,Rest,0.4409695074276779,0.0596820432629658,False
GRAP2,Stim48hr,0.3285340314136126,0.1667539267015707,False
GRAP2,Stim8hr,0.3548140601120733,0.5333672949566989,False
GRIN3A,Rest,0.6499869689861871,0.5947354704195986,False
GRIN3A,Stim48hr,0.5164921465968586,0.9350785340314136,False
GRIN3A,Stim8hr,0.4462557310239429,0.2468160978094753,False
GRK2,Rest,0.7862913734688559,0.1352619233776388,False
GRK2,Stim48hr,0.1575916230366492,0.5031413612565445,False
GRK2,Stim8hr,0.0384615384615384,0.2317880794701986,False
GRK6,Rest,0.2593171748762053,0.3755538180870472,False
GRK6,Stim48hr,0.0311518324607329,0.9018324607329844,False
GRK6,Stim8hr,0.3267957208354559,0.5402445236882323,False
GRM2,Rest,0.6286161063330727,0.3750325775345322,False
GRM2,Stim48hr,0.6842931937172775,0.7746073298429319,False
GRM2,Stim8hr,0.0891492613346918,0.7422312786551197,False
GRPEL2,Rest,0.7784727651811311,0.2465467813395882,False
GRPEL2,Stim48hr,0.7814136125654451,0.1094240837696335,False
GRPEL2,Stim8hr,0.195364238410596,0.227967396841569,False
GRSF1,Rest,0.4732864216836069,0.8170445660672401,False
GRSF1,Stim48hr,0.7206806282722513,0.4992146596858638,False
GRSF1,Stim8hr,0.4546612328069281,0.2098828323993886,False
GRWD1,Rest,0.5720615063851968,0.5858743810268439,False
GRWD1,Stim8hr,0.4465104431991849,0.3242485990830361,False
GSC2,Rest,0.8759447485014334,0.965598123534011,False
GSC2,Stim48hr,0.8845549738219896,0.587696335078534,False
GSC2,Stim8hr,0.9516046867040244,0.609016811003566,False
GSS,Rest,0.2100599426635392,0.6155850925201981,False
GSS,Stim48hr,0.787696335078534,0.7308900523560209,False
GSS,Stim8hr,0.7289862455425369,0.7024961793173714,False
GSTA4,Rest,0.8167839457909826,0.0500390930414386,False
GSTA4,Stim8hr,0.8150789607743251,0.8522669383596536,False
GSTCD,Rest,0.0216314829293719,0.9166015115976024,False
GSTCD,Stim48hr,0.0083769633507853,0.963089005235602,False
GSTCD,Stim8hr,0.957972491085074,0.9735099337748344,False
GSTO2,Rest,0.5319259838415429,0.7302580140734949,False
GSTO2,Stim48hr,0.3481675392670157,0.9049738219895288,False
GSTO2,Stim8hr,0.4521141110545084,0.6510443199184921,False
GSTP1,Rest,0.2710450873077925,0.9163408913213448,False
GSTP1,Stim48hr,0.4280104712041885,0.6897905759162304,False
GSTP1,Stim8hr,0.9375955170657158,0.3619460010188487,False
GTDC1,Rest,0.8107896794370602,0.452697419859265,False
GTDC1,Stim48hr,0.5989528795811518,0.7680628272251309,False
GTDC1,Stim8hr,0.8097300050942435,0.1276107997962302,False
GTF2A1,Rest,0.760489966119364,0.0203283815480844,False
GTF2A1,Stim48hr,0.1793193717277487,0.6643979057591624,False
GTF2A1,Stim8hr,0.5300560366785533,0.2850229240957718,False
GTF2A2,Rest,0.4344540005212405,0.3401094605160281,False
GTF2A2,Stim48hr,0.4821989528795811,0.8557591623036649,False
GTF2A2,Stim8hr,0.914671421293938,0.58634742740703,False
GTF2H2C,Stim8hr,0.0995924605196128,0.869077941925624,False
GTF2H3,Rest,0.4766744852749544,0.6598905394839718,False
GTF2H3,Stim48hr,0.1759162303664921,0.7803664921465968,False
GTF2H3,Stim8hr,0.2488537952114111,0.7424859908303617,False
GTF2H5,Rest,0.9038311180609852,0.2676570237164451,False
GTF2H5,Stim48hr,0.712565445026178,0.6418848167539267,False
GTF2H5,Stim8hr,0.9149261334691798,0.140601120733571,False
GTF2I,Rest,0.6476413864998697,0.8996611936408653,False
GTF2I,Stim48hr,0.2034031413612565,0.6798429319371728,False
GTF2I,Stim8hr,0.0407539480387162,0.8186449312277126,False
GTF2IRD1,Rest,0.6174094344540005,0.5084701589783686,False
GTF2IRD1,Stim48hr,0.3918848167539267,0.5840314136125655,False
GTF2IRD1,Stim8hr,0.2577687213448802,0.5076413652572593,False
GTF3C3,Rest,0.4826687516288767,0.5280166796976805,False
GTF3C3,Stim8hr,0.3025980641874681,0.5552725420275089,False
GTF3C4,Rest,0.8311180609851446,0.5009121709669012,False
GTF3C4,Stim48hr,0.2028795811518324,0.3073298429319371,False
GTF3C4,Stim8hr,0.3619460010188487,0.5891492613346918,False
GTF3C5,Rest,0.1110242376856919,0.526713578316393,False
GTF3C5,Stim48hr,0.1387434554973822,0.7005235602094241,False
GTF3C5,Stim8hr,0.4941416199694345,0.4330106979113601,False
GTF3C6,Rest,0.5770132916340891,0.4740682825123795,False
GTF3C6,Stim8hr,0.5445746306673459,0.3899643402954661,False
GTPBP10,Rest,0.9210320562939796,0.3591347406828251,False
GTPBP10,Stim48hr,0.7547120418848168,0.2353403141361256,False
GTPBP10,Stim8hr,0.2852776362710137,0.347682119205298,False
GTPBP3,Rest,0.6752671357831639,0.5032577534532187,False
GTPBP3,Stim48hr,0.8882198952879581,0.4222513089005235,False
GTPBP3,Stim8hr,0.0048395313295975,0.9546612328069282,False
GTSE1,Rest,0.6948136565024758,0.0213708626531144,False
GTSE1,Stim48hr,0.5429319371727749,0.1044502617801047,False
GTSE1,Stim8hr,0.6833927661742232,0.1184411614875191,False
GUCA1B,Rest,0.7031535053427157,0.2731300495178524,False
GUCA1B,Stim48hr,0.4505235602094241,0.8526178010471204,False
GUCA1B,Stim8hr,0.6839021905247071,0.1867040244523688,False
GUCA2A,Rest,0.876205368777691,0.4503518373729476,False
GUCA2A,Stim48hr,0.8866492146596858,0.5670157068062828,False
GUCA2A,Stim8hr,0.4989811512990321,0.7659195109526236,False
GUCY1A1,Rest,0.2856398227782121,0.9272869429241596,False
GUCY1A1,Stim48hr,0.4162303664921466,0.9413612565445026,False
GUCY1A1,Stim8hr,0.5764136525725929,0.7952114111054508,False
GYPC,Rest,0.1050299713317696,0.0039093041438623,False
GYPC,Stim48hr,0.0989528795811518,0.6410994764397906,False
GYPC,Stim8hr,0.3611818644931228,0.1543555781966378,False
GYS1,Stim48hr,0.7958115183246073,0.6264397905759163,False
GZF1,Rest,0.0938232994526974,0.6231430805316653,False
GZF1,Stim48hr,0.7196335078534032,0.4732984293193717,False
GZF1,Stim8hr,0.8301069791136017,0.3988792664289353,False
GZMB,Rest,0.252801667969768,0.7396403440187647,False
GZMB,Stim48hr,0.2235602094240837,0.724869109947644,False
GZMB,Stim8hr,0.4788588894549159,0.7356087620988283,False
GZMK,Rest,0.3476674485274954,0.3690383111806098,False
GZMK,Stim48hr,0.9489528795811518,0.1159685863874345,False
GZMK,Stim8hr,0.6642893530310748,0.2457972491085074,False
H1F0,Stim48hr,0.6630890052356021,0.4078534031413612,False
H1F0,Stim8hr,0.5519612837493633,0.6528273051451859,False
H2AFJ,Rest,0.706020328381548,0.379202501954652,False
H2AFJ,Stim48hr,0.4670157068062827,0.6041884816753926,False
H2AFJ,Stim8hr,0.1747325522159959,0.500509424350484,False
H2AFX,Rest,0.9765441751368256,0.9489184258535314,False
H2AFX,Stim48hr,0.7005235602094241,0.7238219895287958,False
H2AFX,Stim8hr,0.1581762608252674,0.6979113601630158,False
H2AFY2,Rest,0.6132395100338807,0.9556945530362262,False
H2AFY2,Stim48hr,0.8445026178010471,0.4950261780104712,False
H2AFY2,Stim8hr,0.6637799286805909,0.4049923586347427,False
H2AFZ,Rest,0.0555121188428459,0.2663539223351577,False
H2AFZ,Stim48hr,0.0167539267015706,0.0476439790575916,False
H2AFZ,Stim8hr,0.2083545593479368,0.2488537952114111,False
H3F3C,Rest,0.4576492051081574,0.08835027365129,False
H3F3C,Stim48hr,0.9667539267015708,0.4895287958115183,False
H3F3C,Stim8hr,0.9024452368823228,0.7740703005603667,False
HACD2,Rest,0.053948397185301,0.1469898358092259,False
HACD2,Stim48hr,0.9416230366492148,0.0945026178010471,False
HACD2,Stim8hr,0.0145185939887926,0.5522159959246052,False
HACD4,Rest,0.800625488663018,0.0557727391191034,False
HACD4,Stim48hr,0.9840314136125654,0.0717277486910994,False
HACD4,Stim8hr,0.891237901171676,0.2022414671421294,False
HARS2,Stim48hr,0.6209424083769634,0.1455497382198952,False
HARS2,Stim8hr,0.0221599592460519,0.6395822720326032,False
HASPIN,Rest,0.3729476153244722,0.2976283554860568,False
HASPIN,Stim48hr,0.9102094240837696,0.2866492146596858,False
HASPIN,Stim8hr,0.7027508914926134,0.249872643912379,False
HAUS2,Stim48hr,0.0667539267015706,0.7963350785340314,False
HAUS2,Stim8hr,0.3084564442180336,0.7205807437595517,False
HAUS8,Rest,0.1876465989053948,0.3677352097993224,False
HAUS8,Stim48hr,0.5761780104712042,0.194240837696335,False
HAUS8,Stim8hr,0.913907284768212,0.271523178807947,False
HAX1,Rest,0.619233776387803,0.3901485535574667,False
HAX1,Stim48hr,0.1212041884816754,0.2968586387434554,False
HAX1,Stim8hr,0.0784513499745287,0.6184411614875192,False
HBA2,Rest,0.1334375814438363,0.4154287203544435,False
HBA2,Stim48hr,0.2955497382198953,0.7774869109947644,False
HBA2,Stim8hr,0.4049923586347427,0.8178807947019867,False
HBS1L,Rest,0.1318738597862913,0.5738858483189992,False
HCCS,Rest,0.0007818608287724,0.6669272869429241,False
HCCS,Stim48hr,0.2609947643979057,0.7583769633507853,False
HCCS,Stim8hr,0.1291390728476821,0.8382577687213448,False
HCFC1,Stim48hr,0.8955497382198953,0.1712041884816754,False
HCFC1,Stim8hr,0.118695873662761,0.2705043301069791,False
HCFC2,Rest,0.6575449569976545,0.6009903570497784,False
HCFC2,Stim48hr,0.4709424083769633,0.5968586387434555,False
HCFC2,Stim8hr,0.5022924095771778,0.8576158940397351,False
HCN2,Rest,0.5519937451133698,0.8934063070106855,False
HCN2,Stim48hr,0.7746073298429319,0.8761780104712041,False
HCN2,Stim8hr,0.2768721344880285,0.8644931227712684,False
HDAC1,Rest,0.5660672400312744,0.9721136304404484,False
HDAC1,Stim48hr,0.2963350785340314,0.9267015706806284,False
HDAC1,Stim8hr,0.3874172185430463,0.9681609780947528,False
HDAC2,Rest,0.8749022673964034,0.7878550951264008,False
HDAC2,Stim48hr,0.9471204188481676,0.6657068062827225,False
HDAC2,Stim8hr,0.8672949566989302,0.4508405501782985,False
HDAC3,Rest,0.1118060985144644,0.9168621318738598,False
HDAC3,Stim48hr,0.4028795811518325,0.9397905759162304,False
HDAC3,Stim8hr,0.2343352012226184,0.9921039225674988,False
