,target_contrast_gene_name,logfc_pearson_r,logfc_pearson_pval,random_r1,random_r2,random_r3,comparison,condition,donor_correlation_mean,n_degs_MASH_K562,n_degs_MASH_Rest,n_degs_MASH_Stim48hr,n_degs_MASH_Stim8hr
2698,CCDC25,0.33699834653926186,1.122594314302099e-158,-0.00816141293451162,-0.019679114817852728,-0.004981974421833012,K562 vs CD4+T (Stim 8hr),Stim8hr,,3.0,12.0,11.0,10.0
2699,STAM2,0.3369375658254639,1.2890370056010122e-158,0.061331118708400266,0.019738255435336347,0.042014490744493954,K562 vs CD4+T (Stim 8hr),Stim8hr,,5.0,8.0,6.0,8.0
2700,FDFT1,0.3368766952385963,1.4804137546904339e-158,0.033334332657615845,0.09357820597578068,0.007783811738304113,K562 vs CD4+T (Stim 8hr),Stim8hr,,7.0,17.0,21.0,20.0
2701,PAPSS1,0.33686365321390477,1.5249726650599322e-158,0.029985851821050256,5.7450627426722245e-05,0.009439181516656417,K562 vs CD4+T (Stim 8hr),Stim8hr,,6.0,23.0,16.0,21.0
2702,APLP2,0.3362775589025023,5.772755947304259e-158,0.0293043468442016,0.013046414422175405,-0.005720052782968872,K562 vs CD4+T (Stim 8hr),Stim8hr,,4.0,9.0,10.0,10.0
2703,USP28,0.3362426402585592,6.2486617835958006e-158,0.012367528922260803,-0.02343319759032652,0.0013077816784735972,K562 vs CD4+T (Stim 8hr),Stim8hr,,9.0,104.0,122.0,105.0
2704,NMRAL1,0.33617481988190856,7.287770808506035e-158,0.07776830752771974,-0.0027507788058095412,-0.04243454269519728,K562 vs CD4+T (Stim 8hr),Stim8hr,,6.0,22.0,21.0,22.0
2705,NMI,0.3359460359279358,1.2241595970748799e-157,-0.020061948137148525,0.03081993130249139,-0.009280747966150558,K562 vs CD4+T (Stim 8hr),Stim8hr,,5.0,11.0,8.0,8.0
2706,MYL12A,0.33590969372051865,1.3292300769004356e-157,-0.005931661636569191,0.03997806256649755,0.04449712395978116,K562 vs CD4+T (Stim 8hr),Stim8hr,,6.0,12.0,14.0,14.0
2707,RFNG,0.3355966364554701,2.7005983681106668e-157,-0.02883692620159698,0.021040843032611063,-0.019782047654514037,K562 vs CD4+T (Stim 8hr),Stim8hr,,5.0,12.0,13.0,14.0
2708,S100A11,0.33547320033184114,3.5706568695647916e-157,-0.008836202203018598,0.019824479260474932,-0.001064913396846003,K562 vs CD4+T (Stim 8hr),Stim8hr,,10.0,24.0,24.0,22.0
2709,SLC35E1,0.3353887116142996,4.3224941304148946e-157,0.005034226904235979,-0.009138016189809665,-0.01930596347118379,K562 vs CD4+T (Stim 8hr),Stim8hr,,13.0,12.0,11.0,12.0
2710,FAM76A,0.33474246033396593,1.8604990240066873e-156,-0.014690229233737608,0.03109758336970266,0.032069628269560106,K562 vs CD4+T (Stim 8hr),Stim8hr,,7.0,21.0,17.0,20.0
2711,ATG3,0.3347412930534084,1.865404527408608e-156,-0.0029249314547854623,-0.00403516940710603,-0.005630897718672746,K562 vs CD4+T (Stim 8hr),Stim8hr,,4.0,24.0,28.0,24.0
2712,STRIP1,0.33439055705552234,4.1130314270682303e-156,-0.00013680823213386897,0.025321154111694423,0.06509927059778609,K562 vs CD4+T (Stim 8hr),Stim8hr,,9.0,6.0,8.0,8.0
2713,PRELID1,0.3340548739343144,8.757748971892802e-156,0.0003569628298063306,-0.0014702255002554156,0.0034778621608310837,K562 vs CD4+T (Stim 8hr),Stim8hr,,47.0,42.0,38.0,32.0
2714,NDUFS7,0.3336818285095834,2.0261569539539436e-155,-0.023280097619499084,0.002584691896557781,-0.0087128330840969,K562 vs CD4+T (Stim 8hr),Stim8hr,,10.0,22.0,31.0,24.0
2715,DUS1L,0.33334540339692564,4.312790280332524e-155,-0.033707533944999396,-0.011708391051008439,-0.009225443538372208,K562 vs CD4+T (Stim 8hr),Stim8hr,,7.0,6.0,6.0,7.0
2716,TFEB,0.3332174841500401,5.7464312852010875e-155,0.012722471213134702,0.004020823101325365,0.008967732127799208,K562 vs CD4+T (Stim 8hr),Stim8hr,,9.0,8.0,9.0,8.0
2717,VPS26C,0.3323740434817405,3.799477386745447e-154,-0.012807564182417179,0.021908538544941528,0.025532015913339104,K562 vs CD4+T (Stim 8hr),Stim8hr,,4.0,25.0,25.0,22.0
2718,ATP5PD,0.3321881819919126,5.756301174017096e-154,0.04052988608282029,0.018670140938177468,0.004691367512632595,K562 vs CD4+T (Stim 8hr),Stim8hr,,19.0,18.0,14.0,19.0
2719,ZC3H15,0.33179491762510305,1.3850943728660698e-153,0.0022600824088480176,-0.00853324706556898,-0.020714434768211977,K562 vs CD4+T (Stim 8hr),Stim8hr,,6.0,34.0,39.0,39.0
2720,DVL3,0.3313134082975752,4.0515222381843346e-153,0.06775237037172478,0.023793848061513148,0.006780218628184407,K562 vs CD4+T (Stim 8hr),Stim8hr,,5.0,33.0,28.0,29.0
2721,STAG2,0.33106091144715566,7.10752745856389e-153,0.03020511088127522,0.043540258773569686,0.04004542008138192,K562 vs CD4+T (Stim 8hr),Stim8hr,0.4727864854044438,32.0,143.0,149.0,147.0
2722,PCOLCE,0.3309150923408317,9.830671885751164e-153,-0.0034430281162036716,-0.001273983265062359,0.017574345466297936,K562 vs CD4+T (Stim 8hr),Stim8hr,,3.0,14.0,15.0,15.0
2723,PPP1R15B,0.33089395020887147,1.030387521565275e-152,-0.0011301306522197912,-0.024548101267500448,0.022757944457425308,K562 vs CD4+T (Stim 8hr),Stim8hr,0.3557161152678274,21.0,48.0,53.0,36.0
2724,SLC35C2,0.33067271312733487,1.6848317185142845e-152,-0.05458891017591866,-0.037859848978583785,-0.007909472569867147,K562 vs CD4+T (Stim 8hr),Stim8hr,,3.0,20.0,13.0,19.0
2725,ADNP2,0.3306447500928003,1.792817491090331e-152,-0.013203459416286107,0.027721639771993017,0.02018644925503963,K562 vs CD4+T (Stim 8hr),Stim8hr,0.9172673004554094,4.0,118.0,126.0,123.0
2726,IGF2R,0.3301287406734745,5.634928077751226e-152,-0.007367456774862663,0.04700667007826348,0.016472375328562237,K562 vs CD4+T (Stim 8hr),Stim8hr,,7.0,17.0,12.0,15.0
2727,ETNK1,0.3300612674519237,6.54411150902021e-152,0.0046192825908409505,0.0069951904559548105,0.03564325103769785,K562 vs CD4+T (Stim 8hr),Stim8hr,0.7030446890088453,13.0,79.0,66.0,80.0
2728,FIBP,0.32997582453096724,7.90843111536004e-152,-0.029492743034590683,0.02387983158979359,0.026425174263927986,K562 vs CD4+T (Stim 8hr),Stim8hr,0.926142193797206,3.0,45.0,48.0,54.0
2729,CPNE3,0.3293898775310077,2.8930649758629776e-151,0.006975485114094302,-0.014393145868154177,-0.009286058548032852,K562 vs CD4+T (Stim 8hr),Stim8hr,,3.0,9.0,8.0,10.0
2730,MTDH,0.3292132277113372,4.2749115808547234e-151,-0.023935283457775437,-0.023744975954643262,-0.0054252933626461695,K562 vs CD4+T (Stim 8hr),Stim8hr,,8.0,8.0,10.0,10.0
2731,EHD4,0.32883048245806257,9.952758253872888e-151,-0.00719183340731488,0.01715059264892259,-0.025850249691436945,K562 vs CD4+T (Stim 8hr),Stim8hr,,4.0,5.0,6.0,6.0
2732,NT5C,0.328554643802199,1.8285988174095588e-150,0.001444555232440684,-0.022510680846132163,-0.011668948292446928,K562 vs CD4+T (Stim 8hr),Stim8hr,,6.0,18.0,21.0,20.0
2733,TMEM50B,0.3284863766208647,2.1254778108316965e-150,0.0697467397380902,-0.005104635408093382,0.02426950765610947,K562 vs CD4+T (Stim 8hr),Stim8hr,,8.0,11.0,12.0,9.0
2734,ANKRD17,0.32848206205747454,2.1457812943030895e-150,0.026386976497526506,-0.011217447256676484,0.04115954558795269,K562 vs CD4+T (Stim 8hr),Stim8hr,0.1131565565441115,4.0,13.0,12.0,18.0
2735,LSM14B,0.32847283719543074,2.189843536180183e-150,-0.008497972949990627,-0.00027800985790905203,-0.0016357339396468468,K562 vs CD4+T (Stim 8hr),Stim8hr,,6.0,18.0,21.0,18.0
2736,CORO7,0.32844760551320185,2.315030402307004e-150,-0.007380876542840346,0.006915844756290606,0.03910387676919017,K562 vs CD4+T (Stim 8hr),Stim8hr,,9.0,45.0,42.0,49.0
2737,RELA,0.3282125803565946,3.8845121336303053e-150,-0.015479581321118418,-0.007800767386042709,0.00886077831388789,K562 vs CD4+T (Stim 8hr),Stim8hr,0.3411128921831217,3.0,25.0,32.0,34.0
2738,METTL23,0.327992203239384,6.308495125521763e-150,0.015576261036410594,0.0064569436990753095,-0.06295491809205175,K562 vs CD4+T (Stim 8hr),Stim8hr,0.4262665074933907,4.0,125.0,134.0,129.0
2739,CLN3,0.3277721632771341,1.0233358392376104e-149,0.01489279174385856,0.0037922030923827578,-0.00738725392166675,K562 vs CD4+T (Stim 8hr),Stim8hr,,4.0,12.0,11.0,13.0
2740,SMCHD1,0.32771123432286,1.1699352256062407e-149,-0.0016311254952839221,0.0007899865571427108,0.007218523351733365,K562 vs CD4+T (Stim 8hr),Stim8hr,,15.0,8.0,7.0,7.0
2741,TFCP2,0.32757778330565424,1.56843126059857e-149,0.021745414239663828,-0.016902839604278724,0.007149798127919808,K562 vs CD4+T (Stim 8hr),Stim8hr,,7.0,6.0,7.0,6.0
2742,FAM162A,0.32704446714987545,5.053292521273871e-149,-0.007380059780016372,-0.0014066626281740288,0.013886157718048884,K562 vs CD4+T (Stim 8hr),Stim8hr,,3.0,14.0,15.0,14.0
2743,HIST1H1D,0.32697810884466083,5.844195014980577e-149,0.027772211456514893,-0.014523093599790881,-0.02312660897845588,K562 vs CD4+T (Stim 8hr),Stim8hr,,7.0,3.0,5.0,4.0
2744,SKP2,0.3269205425954995,6.629718923690371e-149,-0.003523368971201079,-0.007591236142034264,0.038416713201669075,K562 vs CD4+T (Stim 8hr),Stim8hr,,32.0,18.0,19.0,18.0
2745,TMEM167A,0.32687704924707695,7.292361807107566e-149,-0.008817840711170338,-0.0023768923157901686,-0.007431568068695901,K562 vs CD4+T (Stim 8hr),Stim8hr,0.8286842159992219,5.0,208.0,222.0,235.0
2746,PEPD,0.32687067712373574,7.394845846571924e-149,0.0078057323557051105,-0.020748085859134163,-0.00045860451052827465,K562 vs CD4+T (Stim 8hr),Stim8hr,,4.0,14.0,13.0,12.0
2747,KIF1B,0.3268432217058599,7.853115525828546e-149,-0.002749462882688402,-0.02393019709854437,-0.002612654725204341,K562 vs CD4+T (Stim 8hr),Stim8hr,,3.0,4.0,3.0,4.0
2748,UBE2D3,0.3268109767668663,8.427654082268014e-149,-0.013189828139190615,0.003909708729691406,0.008793018116637337,K562 vs CD4+T (Stim 8hr),Stim8hr,,28.0,39.0,44.0,41.0
2749,VEGFB,0.3265742347653162,1.414921078787731e-148,0.015232256996043659,0.00723304828964361,-0.0038297518139917483,K562 vs CD4+T (Stim 8hr),Stim8hr,,4.0,5.0,6.0,6.0
2750,UQCR11,0.32655876144283674,1.4636348457993302e-148,-0.0026480215054527556,0.021027378333329134,0.013532342546466663,K562 vs CD4+T (Stim 8hr),Stim8hr,,4.0,3.0,4.0,4.0
2751,OXCT1,0.3260536728697511,4.41390303587328e-148,0.010941585849718872,0.01320588261093671,0.002359076402736096,K562 vs CD4+T (Stim 8hr),Stim8hr,,17.0,10.0,12.0,12.0
2752,XPR1,0.3258759881473485,6.505028038467225e-148,-0.0015639164013909919,-0.009640720557998875,0.008905631490998552,K562 vs CD4+T (Stim 8hr),Stim8hr,0.3804933380601396,40.0,222.0,203.0,252.0
2753,ZNF317,0.3258086484324133,7.534431810868115e-148,0.006771026165070151,0.012942748458520779,0.038658379085223404,K562 vs CD4+T (Stim 8hr),Stim8hr,,7.0,29.0,29.0,32.0
2754,ZNF330,0.32407408966980966,3.2723815222915405e-146,0.0001558193746933386,0.04552213963291875,0.07712919313527995,K562 vs CD4+T (Stim 8hr),Stim8hr,,8.0,34.0,70.0,37.0
2755,POLE3,0.32388393661842874,4.9403305391084385e-146,-0.02015326746681435,0.003260960095456218,-4.0022401851676735e-05,K562 vs CD4+T (Stim 8hr),Stim8hr,,4.0,26.0,24.0,28.0
2756,NDUFB10,0.3236576279614051,8.062951824182819e-146,0.04156612436281251,-0.026271327390714926,0.003956156185801936,K562 vs CD4+T (Stim 8hr),Stim8hr,,32.0,22.0,22.0,18.0
2757,USP47,0.3235587431642628,9.986004933024613e-146,0.013456574821606365,-0.013808971035118559,0.025583765131766273,K562 vs CD4+T (Stim 8hr),Stim8hr,,13.0,7.0,9.0,9.0
2758,TRMT1,0.32319212890889315,2.2054853832272798e-145,-0.0070203672177748385,0.012216992560735773,0.013430360210199683,K562 vs CD4+T (Stim 8hr),Stim8hr,,6.0,4.0,4.0,6.0
2759,HOXB2,0.3228883820776707,4.248585228978419e-145,-0.015925394169332655,0.002690335991178446,-0.007200259333037533,K562 vs CD4+T (Stim 8hr),Stim8hr,0.4261965302159089,8.0,237.0,232.0,224.0
2760,NDFIP1,0.32288498311690084,4.279851950410602e-145,-0.044615373522764186,-0.000992015486113682,0.03356749989006568,K562 vs CD4+T (Stim 8hr),Stim8hr,,4.0,5.0,7.0,7.0
2761,HIPK2,0.3227953907585777,5.192194880843121e-145,0.021277541068764328,-0.006144505214868696,-0.011696175880248906,K562 vs CD4+T (Stim 8hr),Stim8hr,,4.0,3.0,9.0,4.0
2762,PPP1CB,0.3227420283074338,5.8253581021200575e-145,-0.017436747118912417,0.025128640864841983,0.00014956698408604384,K562 vs CD4+T (Stim 8hr),Stim8hr,,18.0,17.0,14.0,17.0
2763,ACADVL,0.3227173469302939,6.1437317082833485e-145,0.014675157405779155,-0.018463277745580188,-0.00917110917031437,K562 vs CD4+T (Stim 8hr),Stim8hr,,5.0,11.0,14.0,13.0
2764,ABCD3,0.32261966857977187,7.58348643266161e-145,-0.026514575240423967,0.03239128462036771,0.024620438426197613,K562 vs CD4+T (Stim 8hr),Stim8hr,,9.0,22.0,19.0,21.0
2765,CRBN,0.3226061585475796,7.80751761024825e-145,0.011529025654787207,-0.01725627760952308,0.00804983903604203,K562 vs CD4+T (Stim 8hr),Stim8hr,,5.0,20.0,14.0,19.0
2766,TBC1D5,0.3225782704468137,8.291086141789299e-145,-0.020427400976247578,-0.03539472829297422,-0.0017982039093196074,K562 vs CD4+T (Stim 8hr),Stim8hr,,4.0,26.0,40.0,35.0
2767,FLOT1,0.3223936884499897,1.2338956936856293e-144,-0.01621952500050356,0.017100485598015344,0.011389597483971675,K562 vs CD4+T (Stim 8hr),Stim8hr,,3.0,7.0,7.0,7.0
2768,KHSRP,0.32237030675183276,1.2976039692509523e-144,0.01256996359490025,-0.01677660451632309,-0.026827483087394896,K562 vs CD4+T (Stim 8hr),Stim8hr,,3.0,17.0,18.0,19.0
2769,CNNM3,0.32231785207935587,1.4527279715184417e-144,-0.016624568394426012,-0.006039982786446855,0.012048261844134267,K562 vs CD4+T (Stim 8hr),Stim8hr,,7.0,39.0,43.0,38.0
2770,CHKB,0.3223049329795321,1.4936932447003907e-144,-0.016343733659455614,0.006752599266739426,-0.03924252586273086,K562 vs CD4+T (Stim 8hr),Stim8hr,,3.0,35.0,30.0,38.0
2771,RABGEF1,0.3222026049921719,1.8616555536328318e-144,0.01293726439097848,0.005982235126504191,-0.0150893739577116,K562 vs CD4+T (Stim 8hr),Stim8hr,,5.0,19.0,28.0,19.0
2772,ZBTB45,0.321993733482164,2.917422326953339e-144,0.018820613992571768,0.021618865214888795,0.019999837320012738,K562 vs CD4+T (Stim 8hr),Stim8hr,,6.0,5.0,10.0,6.0
2773,EEF2K,0.3218905383336009,3.6419428912146005e-144,0.006290899583232794,-0.004539072813727392,0.012170123796000631,K562 vs CD4+T (Stim 8hr),Stim8hr,,3.0,9.0,10.0,10.0
2774,C8orf33,0.3218069748777206,4.358256349557585e-144,0.007240545872608491,0.004892070258342144,0.03563520213533314,K562 vs CD4+T (Stim 8hr),Stim8hr,-0.1897264180960249,7.0,56.0,41.0,56.0
2775,RALY,0.32092403419912485,2.8955835216059744e-143,0.02081474172848418,-0.020240489207650345,-0.017671089829628145,K562 vs CD4+T (Stim 8hr),Stim8hr,,6.0,6.0,6.0,7.0
2776,SRI,0.32087354021710035,3.2261562297178806e-143,0.06707364414692596,0.014955515570568855,0.028139390054271345,K562 vs CD4+T (Stim 8hr),Stim8hr,,3.0,19.0,19.0,20.0
2777,SLC16A1,0.3200669650401929,1.8088867191102118e-142,0.0009569202595925324,-0.017621127736502137,-0.10055359186659645,K562 vs CD4+T (Stim 8hr),Stim8hr,,12.0,18.0,31.0,20.0
2778,CALCOCO2,0.3200650631540354,1.8162436981103808e-142,-0.05961268258903969,0.04535818277739905,0.08592760391732357,K562 vs CD4+T (Stim 8hr),Stim8hr,0.6103302898705644,44.0,176.0,295.0,480.0
2779,CBFB,0.3200271098951217,1.969464501797505e-142,-0.04171459414548446,0.005597161531114481,0.02822565648893706,K562 vs CD4+T (Stim 8hr),Stim8hr,0.4962250968672,13.0,235.0,264.0,262.0
2780,PACS1,0.32000754395971176,2.053427303599573e-142,0.013117512584778588,0.0022325676779028974,0.033171442720950704,K562 vs CD4+T (Stim 8hr),Stim8hr,,3.0,5.0,7.0,6.0
2781,NUDT2,0.3198902008741488,2.637480256221081e-142,-0.02378544370591001,0.014764939652785632,0.07945626092346292,K562 vs CD4+T (Stim 8hr),Stim8hr,,3.0,12.0,12.0,15.0
2782,PCBP4,0.31949137611290646,6.17030433994978e-142,-0.026387897768201482,-0.058913416891958816,-0.027754173524395357,K562 vs CD4+T (Stim 8hr),Stim8hr,,6.0,44.0,51.0,43.0
2783,TOR1B,0.3194743887988506,6.397584670498444e-142,-0.03942896037862274,0.0010890002612712404,-0.005353644440151918,K562 vs CD4+T (Stim 8hr),Stim8hr,,6.0,25.0,24.0,27.0
2784,ALG13,0.31945297798594946,6.695989863644029e-142,-0.0004255970755205462,0.05554742497006153,-0.03165950027601868,K562 vs CD4+T (Stim 8hr),Stim8hr,0.4632653795005962,75.0,40.0,35.0,62.0
2785,PRMT3,0.31932345658375905,8.821645598965046e-142,-0.0127285922643895,-0.03379000151967784,-0.026509816240185613,K562 vs CD4+T (Stim 8hr),Stim8hr,,3.0,24.0,25.0,25.0
2786,ZBTB41,0.3192989422184667,9.294049652722207e-142,0.018950744835726157,0.007716217186121912,-0.006640975261548986,K562 vs CD4+T (Stim 8hr),Stim8hr,,4.0,7.0,6.0,7.0
2787,ZZEF1,0.3191680076604773,1.2279322909265333e-141,0.021238788329800373,0.006451197409426283,-0.009800072499135452,K562 vs CD4+T (Stim 8hr),Stim8hr,,5.0,30.0,34.0,30.0
2788,BAHD1,0.3187832758607961,2.7814674157655096e-141,0.052858065462688626,0.024665401342842647,0.04777363905792922,K562 vs CD4+T (Stim 8hr),Stim8hr,0.4687461831906387,17.0,90.0,106.0,92.0
2789,MTO1,0.318727725708042,3.129697400604933e-141,-0.01478578251892423,0.03445425566888631,-0.0015994253176065641,K562 vs CD4+T (Stim 8hr),Stim8hr,,7.0,15.0,17.0,13.0
2790,PIGN,0.31864130473270447,3.759915659468945e-141,0.030834030389816306,0.03300638007131963,0.013081361364975931,K562 vs CD4+T (Stim 8hr),Stim8hr,-0.0748750559388925,4.0,37.0,41.0,40.0
2791,STYX,0.3186329821916312,3.826922515552954e-141,-0.029031367702401827,-0.0008692701950246675,0.00016358603552192857,K562 vs CD4+T (Stim 8hr),Stim8hr,0.7724391175823667,5.0,46.0,45.0,44.0
2792,COX8A,0.318560247063491,4.46565482505696e-141,0.010090801128837689,-0.022987190281894915,-0.03678782749177806,K562 vs CD4+T (Stim 8hr),Stim8hr,,3.0,4.0,4.0,4.0
2793,BAG3,0.318369259048191,6.696038861287343e-141,6.378665301839384e-05,0.001877389676759144,0.0074660154905612465,K562 vs CD4+T (Stim 8hr),Stim8hr,,3.0,6.0,8.0,7.0
2794,CHMP4B,0.31832556140575974,7.346033104177872e-141,0.0020227999683535176,0.002807854150169532,0.013346044604950185,K562 vs CD4+T (Stim 8hr),Stim8hr,,7.0,6.0,5.0,6.0
2795,MTHFD2,0.3183072032506682,7.6375535732312e-141,-0.039077241762225504,0.037711939426685354,0.07858263292231743,K562 vs CD4+T (Stim 8hr),Stim8hr,,23.0,14.0,48.0,12.0
2796,MYB,0.31823625948597767,8.876817020755479e-141,-0.0022813423367233224,-0.002621157908192601,0.02648995475886164,K562 vs CD4+T (Stim 8hr),Stim8hr,0.5102290116963432,57.0,540.0,535.0,529.0
2797,IPO8,0.31797833037136936,1.5329516326800525e-140,-0.0024486159925444654,-0.00444627193350578,0.001037496565624835,K562 vs CD4+T (Stim 8hr),Stim8hr,,5.0,12.0,11.0,12.0
2798,HIP1R,0.3179629123508101,1.583813991775222e-140,0.027159733433665775,-0.032007976180924436,-0.002951495823767597,K562 vs CD4+T (Stim 8hr),Stim8hr,0.098267634339731,5.0,97.0,71.0,93.0
2799,MFSD11,0.3175444880072401,3.837900364421008e-140,0.010086992382954962,-0.03488137968675356,0.005888862953281296,K562 vs CD4+T (Stim 8hr),Stim8hr,,4.0,32.0,44.0,36.0
2800,ORAI2,0.3172587861680088,7.017806241155709e-140,0.02500525647896932,0.0022752466198355803,0.01371299566264557,K562 vs CD4+T (Stim 8hr),Stim8hr,0.0723141957267421,4.0,25.0,33.0,33.0
2801,HMGB2,0.3171162864240353,9.480372595917788e-140,0.008883730185671249,0.024223765304829302,-0.020617986442788727,K562 vs CD4+T (Stim 8hr),Stim8hr,,10.0,38.0,41.0,37.0
2802,TRMT61A,0.31695563946698696,1.3304495871456319e-139,-0.004909785147918681,-0.014704504562636347,0.005599345211229949,K562 vs CD4+T (Stim 8hr),Stim8hr,0.7196805962820885,7.0,90.0,61.0,98.0
2803,APOBEC3G,0.31660781700452734,2.7690849144209607e-139,-0.03326283286475776,-0.03305109435969434,-0.039096736828895216,K562 vs CD4+T (Stim 8hr),Stim8hr,,8.0,18.0,14.0,11.0
2804,DECR1,0.3165461077391619,3.1533340019600732e-139,-0.0675151004542821,-0.002387368176116559,-0.015187858210610538,K562 vs CD4+T (Stim 8hr),Stim8hr,,7.0,39.0,35.0,37.0
2805,SERGEF,0.31635333580438013,4.731243685469582e-139,-0.00532071746454962,-0.03773315349849481,-0.012822590209505394,K562 vs CD4+T (Stim 8hr),Stim8hr,,6.0,40.0,56.0,49.0
2806,POLK,0.3163422430110028,4.842959388735226e-139,-0.014863691420579568,0.008850797580214615,-0.019254630012530048,K562 vs CD4+T (Stim 8hr),Stim8hr,,4.0,17.0,19.0,18.0
2807,MAN1A1,0.31630113257939063,5.280435498147025e-139,0.019620709267751293,0.0028601692044223585,0.026780283776997517,K562 vs CD4+T (Stim 8hr),Stim8hr,,6.0,29.0,26.0,30.0
2808,COMMD10,0.31617345397709434,6.906854319769532e-139,-0.02195619786467415,0.02210396938131995,0.007505927947362663,K562 vs CD4+T (Stim 8hr),Stim8hr,0.4070216635317314,10.0,72.0,88.0,81.0
2809,ITSN2,0.3160976192366999,8.100540606110927e-139,0.006111878152598312,-0.019227323389449276,-0.021241042349114246,K562 vs CD4+T (Stim 8hr),Stim8hr,,6.0,7.0,3.0,6.0
2810,SLC38A9,0.31605739087821444,8.815206075261684e-139,0.0362498457766481,0.02770033212990433,0.014875056680056195,K562 vs CD4+T (Stim 8hr),Stim8hr,,4.0,6.0,6.0,6.0
2811,CDC14A,0.3159085067568408,1.2052496983447873e-138,-0.03129154304734173,-0.019046153467943708,-0.027362189733909352,K562 vs CD4+T (Stim 8hr),Stim8hr,,9.0,12.0,19.0,15.0
2812,ERP44,0.3158993926860745,1.228542941525755e-138,-0.0029618828478675772,-0.00013787553444087738,0.015686611513804544,K562 vs CD4+T (Stim 8hr),Stim8hr,,6.0,11.0,10.0,12.0
2813,PRKCI,0.3156017283321134,2.294781540241789e-138,0.05452152982552636,-0.00704929649847389,0.008577836688122934,K562 vs CD4+T (Stim 8hr),Stim8hr,,24.0,4.0,3.0,5.0
2814,USP24,0.31544856757850553,3.164035805879347e-138,-0.011827964850083285,0.009718445677426314,0.004485057136329676,K562 vs CD4+T (Stim 8hr),Stim8hr,,6.0,24.0,36.0,30.0
2815,SIRT6,0.3153495250905749,3.894091769645446e-138,-0.015951752182054704,0.0009386210597016834,0.003175634683663429,K562 vs CD4+T (Stim 8hr),Stim8hr,0.778907512563292,3.0,52.0,50.0,54.0
2816,MLEC,0.3153320387526868,4.039443590088776e-138,-0.0032435726971964986,0.0021571785209457462,-0.005877873648631109,K562 vs CD4+T (Stim 8hr),Stim8hr,,29.0,28.0,29.0,29.0
2817,METAP2,0.3152817503885488,4.488342789229402e-138,-0.012327430527027032,-0.06576610572400803,0.0805595109252321,K562 vs CD4+T (Stim 8hr),Stim8hr,0.3939144399182954,261.0,259.0,236.0,233.0
2818,SKI,0.3152748765141311,4.553452754704575e-138,0.006634413650161174,0.005989131673328523,-0.01513921420898769,K562 vs CD4+T (Stim 8hr),Stim8hr,,8.0,38.0,36.0,39.0
2819,POLE4,0.31487717975966867,1.0469806049413783e-137,0.005968702875262719,0.001250077276222502,0.011575419275447307,K562 vs CD4+T (Stim 8hr),Stim8hr,,7.0,36.0,35.0,40.0
