,variable,gene_name,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast,zscore
ENSG00000123689,ENSG00000123689,G0S2,0.267012142464397,0.0021144925973377,0.0422705254343727,0.0500228605064438,0.9601041710743368,0.9783569578981024,age_bin (Yaza2022 Discovery),0.050022860506443556
ENSG00000009790,ENSG00000009790,TRAF3IP3,75.47384535744922,0.0001033008783869,0.0036355636038309,0.0284139928890565,0.977331963996098,0.9883681524430874,age_bin (Yaza2022 Discovery),0.02841399288903895
ENSG00000054392,ENSG00000054392,HHAT,0.8309558370031827,-0.060699378111727,0.0266356361452726,-2.278878483722649,0.0226742897777365,0.0864733445071264,age_bin (Yaza2022 Discovery),-2.278878483722649
ENSG00000117625,ENSG00000117625,RCOR3,3.050599729923732,-0.013657961873952,0.0119168748436765,-1.1461026530121954,0.2517526800054772,0.4357652676291191,age_bin (Yaza2022 Discovery),-1.1461026530122016
ENSG00000082512,ENSG00000082512,TRAF5,6.034508554499204,0.0161688090234036,0.0097370802335322,1.6605397753345028,0.0968059130917885,0.2343083277781745,age_bin (Yaza2022 Discovery),1.6605397753345044
ENSG00000153363,ENSG00000153363,LINC00467,1.4221311918445931,0.0080541922052964,0.0194463771416365,0.4141744319075058,0.6787463652954115,0.8018355761159021,age_bin (Yaza2022 Discovery),0.41417443190750564
ENSG00000123684,ENSG00000123684,LPGAT1,3.1468235633939097,0.0794453816623333,0.0131806529209852,6.027423841488627,1.665937086047998e-09,8.417499567080539e-08,age_bin (Yaza2022 Discovery),6.027423841488656
ENSG00000143493,ENSG00000143493,INTS7,0.6187971407607901,0.0418014902727668,0.0263660731473454,1.585427228361289,0.1128692988323997,0.2600580054090388,age_bin (Yaza2022 Discovery),1.585427228361288
ENSG00000234915,ENSG00000234915,RP11-384C4.7,0.1676181150394258,0.0651186852607925,0.0480388000122438,1.355543544888622,0.1752444447900593,1.0,age_bin (Yaza2022 Discovery),1.355543544888621
ENSG00000123685,ENSG00000123685,BATF3,0.1626562869925995,0.0948984655552009,0.0549171050822243,1.72803110093139,0.0839826486237081,1.0,age_bin (Yaza2022 Discovery),1.7280311009313902
ENSG00000117697,ENSG00000117697,NSL1,8.08122144264349,0.0087479512251913,0.007440186359879,1.1757704447249355,0.2396866198175675,0.4223383213427796,age_bin (Yaza2022 Discovery),1.1757704447249313
ENSG00000198468,ENSG00000198468,FLVCR1-DT,1.3373250205736371,0.0842559472934909,0.0228706142891422,3.684026420466159,0.0002295784293387,0.0027175303333255,age_bin (Yaza2022 Discovery),3.684026420466166
ENSG00000162769,ENSG00000162769,FLVCR1,1.130140821460675,0.0248799076742628,0.0201803787579434,1.2328761502788677,0.2176219747808158,0.3972106426707956,age_bin (Yaza2022 Discovery),1.2328761502788728
ENSG00000143494,ENSG00000143494,VASH2,0.091549920025219,0.0935830697183735,0.0580441639097217,1.6122735416419622,0.10690242819825,1.0,age_bin (Yaza2022 Discovery),1.6122735416419611
ENSG00000174606,ENSG00000174606,ANGEL2,4.282507466870082,0.0272046828601279,0.0111608447324472,2.4375110945713,0.0147887604006028,0.0637176117413022,age_bin (Yaza2022 Discovery),2.4375110945713176
ENSG00000136643,ENSG00000136643,RPS6KC1,0.9270525200794716,-0.0026307921553289,0.021682678013381,-0.1213315142025076,0.9034284596780112,0.9464746641292784,age_bin (Yaza2022 Discovery),-0.12133151420250593
ENSG00000152104,ENSG00000152104,PTPN14,0.4441398295293007,0.0681881941642722,0.0307771146172182,2.2155486312587698,0.0267224302505075,0.0963933749653776,age_bin (Yaza2022 Discovery),2.215548631258774
ENSG00000117724,ENSG00000117724,CENPF,0.5030136074330448,0.0611100656244756,0.0289739479454264,2.109138379746484,0.0349326388886622,0.1161534301339265,age_bin (Yaza2022 Discovery),2.1091383797464838
ENSG00000136636,ENSG00000136636,KCTD3,0.157834952923716,0.0334674029277952,0.0429218480069201,0.7797288439770687,0.4355504972118937,1.0,age_bin (Yaza2022 Discovery),0.7797288439770673
ENSG00000092978,ENSG00000092978,GPATCH2,3.658311039040665,0.0069965468075725,0.0109998913872528,0.6360559901237244,0.5247399291144244,0.6863029466336225,age_bin (Yaza2022 Discovery),0.6360559901237237
ENSG00000067533,ENSG00000067533,RRP15,6.382617982506003,-0.0051413782584691,0.009201551455073,-0.5587512370682384,0.576331506048449,0.7264545568556385,age_bin (Yaza2022 Discovery),-0.5587512370682397
ENSG00000228063,ENSG00000228063,LYPLAL1-DT,0.0907057765230533,0.0117076906725406,0.0551790035843808,0.2121765510795609,0.8319692997885717,1.0,age_bin (Yaza2022 Discovery),0.21217655107956004
ENSG00000143353,ENSG00000143353,LYPLAL1,2.5536788335811638,0.0476211688409625,0.0129698044300602,3.671695213120597,0.00024094692997,0.0028002209234074,age_bin (Yaza2022 Discovery),3.6716952131206084
ENSG00000277007,ENSG00000277007,RP11-392O17.2,0.1205462912472329,0.0455895388914553,0.0498734975209745,0.9141035050185208,0.3606624609689458,1.0,age_bin (Yaza2022 Discovery),0.9141035050185208
ENSG00000215817,ENSG00000215817,ZC3H11B,0.175859479076243,0.0413247718075419,0.0471645367353753,0.8761831381786183,0.3809304816531642,1.0,age_bin (Yaza2022 Discovery),0.8761831381786191
ENSG00000067704,ENSG00000067704,IARS2,6.5923678841579765,-0.0086033914918317,0.0085110407097685,-1.010850703834285,0.3120878910628494,0.5000626951621495,age_bin (Yaza2022 Discovery),-1.0108507038342802
ENSG00000118873,ENSG00000118873,RAB3GAP2,4.592354344289544,0.0198247815123177,0.0102086168480775,1.941965479491088,0.0521412794697555,0.1540712209002043,age_bin (Yaza2022 Discovery),1.9419654794910954
ENSG00000143498,ENSG00000143498,TAF1A,0.4872755016409862,0.0227928758667153,0.0285699305474338,0.7977924842649842,0.4249909234764776,0.6061685464755541,age_bin (Yaza2022 Discovery),0.7977924842649853
ENSG00000225265,ENSG00000225265,TAF1A-AS1,0.4826954653500424,0.0014182629338805,0.0281485716312987,0.0503848988310132,0.9598156700887062,0.9783569578981024,age_bin (Yaza2022 Discovery),0.05038489883101273
ENSG00000154305,ENSG00000154305,MIA3,7.538159490182331,0.0115613649679951,0.0083417572205056,1.385962772876573,0.1657582711681051,0.3329747106750643,age_bin (Yaza2022 Discovery),1.385962772876571
ENSG00000272750,ENSG00000272750,RP11-378J18.8,0.2537693777311399,0.0660424361671801,0.0386497001497576,1.7087438171908889,0.0874984138025707,0.2183523833888573,age_bin (Yaza2022 Discovery),1.7087438171908897
ENSG00000162819,ENSG00000162819,BROX,7.04170881694489,0.0248698318155666,0.0088715730152747,2.8033170411545707,0.0050579921030829,0.0298062547936003,age_bin (Yaza2022 Discovery),2.80331704115457
ENSG00000154309,ENSG00000154309,DISP1,3.131804803966184,-0.006418320822475,0.0120896337106096,-0.5308945643938282,0.5954918446814315,0.740874489268454,age_bin (Yaza2022 Discovery),-0.5308945643938262
ENSG00000187554,ENSG00000187554,TLR5,0.2790060666599354,0.0462777188347283,0.0351044430586174,1.3182866555510868,0.1874077063706039,0.3613692736065612,age_bin (Yaza2022 Discovery),1.3182866555510868
ENSG00000143514,ENSG00000143514,TP53BP2,1.5529635866168203,0.0375342033700042,0.0175874063798111,2.1341522768866272,0.0328303177635459,0.1114436941680191,age_bin (Yaza2022 Discovery),2.1341522768866246
ENSG00000143756,ENSG00000143756,FBXO28,2.28912722265201,0.0172307380436354,0.0141617354130452,1.2167109143815242,0.2237142249434297,0.4032774667264855,age_bin (Yaza2022 Discovery),1.2167109143815216
ENSG00000143748,ENSG00000143748,NVL,2.4800691399459107,0.0178106577202884,0.0133362056924199,1.3355116238505316,0.1817089534570043,0.3529330914386734,age_bin (Yaza2022 Discovery),1.3355116238505313
ENSG00000162923,ENSG00000162923,WDR26,5.028394832706315,0.0103458902008137,0.0097984265979705,1.0558726033582393,0.2910264223091059,0.4778239879692257,age_bin (Yaza2022 Discovery),1.0558726033582364
ENSG00000143786,ENSG00000143786,CNIH3,0.290626034166018,-0.0022420125316019,0.0359953754759419,-0.0622861270915328,0.9503349760026556,0.973848418707876,age_bin (Yaza2022 Discovery),-0.06228612709153113
ENSG00000185842,ENSG00000185842,DNAH14,0.2509622398482323,0.0659881844647739,0.0437253449751003,1.5091518317888908,0.1312599864074888,0.2858287693703282,age_bin (Yaza2022 Discovery),1.5091518317888934
ENSG00000143815,ENSG00000143815,LBR,10.16834857987626,0.002352901210588,0.0077652254166167,0.3030048819385341,0.7618861411434303,0.8589773160556236,age_bin (Yaza2022 Discovery),0.303004881938528
ENSG00000143742,ENSG00000143742,SRP9,34.0510984423959,0.0150122280250564,0.0053029327634148,2.8309293545312246,0.0046412971141682,0.0279304268643931,age_bin (Yaza2022 Discovery),2.8309293545312353
ENSG00000242861,ENSG00000242861,RP11-285F7.2,3.058918604834685,0.0032242327329252,0.0118849195787543,0.2712877198335398,0.7861697506025139,0.8766461954389125,age_bin (Yaza2022 Discovery),0.2712877198335357
ENSG00000196187,ENSG00000196187,TMEM63A,13.586310888120442,0.017996745089249,0.0069257893768534,2.598511752233725,0.0093628840008314,0.0463217483799848,age_bin (Yaza2022 Discovery),2.598511752233718
ENSG00000272562,ENSG00000272562,H3-3A-DT,0.0766582626991185,0.0201734005350463,0.0670022695136583,0.3010853316085667,0.763349426043602,1.0,age_bin (Yaza2022 Discovery),0.30108533160856565
ENSG00000163041,ENSG00000163041,H3-3A,182.019921870336,-0.0076915210753517,0.0037542375965759,-2.0487571384312044,0.040485868867943,0.1292274673461469,age_bin (Yaza2022 Discovery),-2.048757138431209
ENSG00000182827,ENSG00000182827,ACBD3,2.884747844529741,0.011767072254762,0.0130441804707478,0.9020936410033764,0.3670071265743171,0.552833519776503,age_bin (Yaza2022 Discovery),0.9020936410033749
ENSG00000183814,ENSG00000183814,LIN9,0.5280310168608388,0.0149818919978803,0.0304070407202982,0.4927112814328948,0.6222166052338849,0.761075593800524,age_bin (Yaza2022 Discovery),0.49271128143289356
ENSG00000143772,ENSG00000143772,ITPKB,8.320800914517081,0.0008241025211655,0.007829944763633,0.1052501066154637,0.9161773521486236,0.953768167607654,age_bin (Yaza2022 Discovery),0.10525010661545539
ENSG00000228382,ENSG00000228382,ITPKB-IT1,0.2251498603537552,0.0598287863043823,0.0419307170643795,1.4268486325316716,0.1536235297598801,0.3168540643104736,age_bin (Yaza2022 Discovery),1.4268486325316712
ENSG00000228548,ENSG00000228548,ITPKB-AS1,1.0443141174602273,0.0382187973929112,0.0213365503162703,1.7912360164317318,0.0732554288261368,0.1942671431738951,age_bin (Yaza2022 Discovery),1.791236016431731
ENSG00000143801,ENSG00000143801,PSEN2,0.3911492299641669,0.0586357638477026,0.0388336788878897,1.5099203971114916,0.1310637373413918,0.2856400808194061,age_bin (Yaza2022 Discovery),1.5099203971114925
ENSG00000181450,ENSG00000181450,ZNF678,0.7129956355738972,0.0278169931100563,0.0249796280826281,1.113587160627158,0.2654563370665388,0.4504258459025401,age_bin (Yaza2022 Discovery),1.1135871606271601
ENSG00000286389,ENSG00000286389,RP3-451C13.1,0.1227821164219854,0.0384917908267634,0.0532398843151725,0.7229878750092233,0.4696873334811717,1.0,age_bin (Yaza2022 Discovery),0.7229878750092225
ENSG00000143793,ENSG00000143793,C1orf35,8.53654301637261,0.0226417468990218,0.0076099285575047,2.975290336555545,0.0029271136558783,0.0198644042397721,age_bin (Yaza2022 Discovery),2.975290336555543
ENSG00000181873,ENSG00000181873,IBA57,1.6622033608594078,5.351556805784924e-05,0.0167972652050781,0.0031859691089279,0.9974579687372308,0.998879353079883,age_bin (Yaza2022 Discovery),0.0031859691089279564
ENSG00000162913,ENSG00000162913,OBSCN-AS1,0.1870966929558041,0.0583484944015507,0.0451208269186492,1.2931610164581062,0.1959553754462718,1.0,age_bin (Yaza2022 Discovery),1.2931610164581067
ENSG00000154358,ENSG00000154358,OBSCN,2.92678750398874,-0.0036874180158234,0.012081235117568,-0.3052186287196201,0.760199645253898,0.8582211120724458,age_bin (Yaza2022 Discovery),-0.3052186287196182
ENSG00000269934,ENSG00000269934,RP5-1139B12.2,0.2917469574839577,0.0209467873492837,0.0348353662117698,0.601308085063462,0.5476348055131675,0.7047930650084924,age_bin (Yaza2022 Discovery),0.6013080850634612
ENSG00000286773,ENSG00000286773,RP5-1139B12.5,0.0746001395534684,0.0921022465273462,0.06764887055713,1.3614750071779125,0.1733636265152129,1.0,age_bin (Yaza2022 Discovery),1.3614750071779118
ENSG00000196890,ENSG00000196890,H2BU1,0.3902343162886158,0.0494008176510891,0.0351889968477082,1.4038711550910958,0.1603572205111316,0.3256870567544594,age_bin (Yaza2022 Discovery),1.4038711550910974
ENSG00000168159,ENSG00000168159,RNF187,4.843588368773819,-0.0107742650905075,0.0221441850937222,-0.4865505343685933,0.6265768852488669,0.7645131893325616,age_bin (Yaza2022 Discovery),-0.48655053436858997
ENSG00000116574,ENSG00000116574,RHOU,0.4746193362168876,0.0746620201678194,0.0350433112031452,2.130564082115575,0.0331250712456333,0.1121245521277307,age_bin (Yaza2022 Discovery),2.1305640821155722
ENSG00000237481,ENSG00000237481,RP4-803J11.2,0.0962450126434357,0.0269106202233603,0.0580757256146269,0.4633712267657432,0.6430982992698332,1.0,age_bin (Yaza2022 Discovery),0.4633712267657421
ENSG00000154429,ENSG00000154429,CCSAP,0.8771104255446018,0.0739769511548585,0.0242266895259101,3.053531151077871,0.0022616523949742,0.0163881840469912,age_bin (Yaza2022 Discovery),3.0535311510778724
ENSG00000069248,ENSG00000069248,NUP133,1.0216854749814146,0.0197559376569476,0.0204758350407724,0.9648416104939664,0.3346241507814779,0.5231753238254454,age_bin (Yaza2022 Discovery),0.9648416104939649
ENSG00000135776,ENSG00000135776,ABCB10,0.8449491185300638,-0.0282354697432609,0.0225447888928192,-1.2524166838507962,0.2104180700800715,0.3890201912705742,age_bin (Yaza2022 Discovery),-1.2524166838507969
ENSG00000135801,ENSG00000135801,TAF5L,0.7703206504058976,0.0315225904076392,0.0244250497789932,1.2905844898113696,0.196847797109204,0.3724064123993876,age_bin (Yaza2022 Discovery),1.2905844898113679
ENSG00000135763,ENSG00000135763,URB2,0.6285979360882266,0.0152862629098665,0.0253953186776683,0.6019323129545401,0.5472191941016319,0.7044727976481316,age_bin (Yaza2022 Discovery),0.6019323129545396
ENSG00000143641,ENSG00000143641,GALNT2,2.6704399829109327,0.1105566829564479,0.0168572356225855,6.5584112028618975,5.438407482250864e-11,3.735699578661589e-09,age_bin (Yaza2022 Discovery),6.558411202861928
ENSG00000119280,ENSG00000119280,C1orf198,0.1958973471888434,-0.0181271435398609,0.0405580587044795,-0.4469430766383995,0.6549161604932054,1.0,age_bin (Yaza2022 Discovery),-0.4469430766383999
ENSG00000143643,ENSG00000143643,TTC13,1.643365086855847,0.0419973145261123,0.0171610914526284,2.447240295994104,0.0143954827667752,0.0626622534242577,age_bin (Yaza2022 Discovery),2.447240295994109
ENSG00000182118,ENSG00000182118,FAM89A,0.9475288057354933,0.0466190828944169,0.0212814327838113,2.1905988834492267,0.0284808320277864,0.101106953698642,age_bin (Yaza2022 Discovery),2.190598883449231
ENSG00000143633,ENSG00000143633,C1orf131,8.025843109590005,0.0045062590487917,0.0085286416815476,0.5283677304137845,0.5972441303071458,0.741687738515488,age_bin (Yaza2022 Discovery),0.5283677304137836
ENSG00000116903,ENSG00000116903,EXOC8,1.078051527477554,5.219443821826051e-05,0.0201814406496566,0.0025862592826914,0.9979364659485138,0.9990006162084116,age_bin (Yaza2022 Discovery),0.002586259282691428
ENSG00000233461,ENSG00000233461,RP11-295G20.2,1.0047675226069277,0.0177280386467912,0.021503074919577,0.8244420257612145,0.4096884440490639,0.5929907876063159,age_bin (Yaza2022 Discovery),0.8244420257612133
ENSG00000162946,ENSG00000162946,DISC1,1.699674854644163,-0.0007299250805158,0.0165141649692078,-0.0441999387723711,0.964745030859854,0.9808821619416256,age_bin (Yaza2022 Discovery),-0.044199938772369864
